areaCode,areaName,areaType,date,cumReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDateRate
E12000004,East Midlands,region,07/09/2020,66,1.4
E12000004,East Midlands,region,06/09/2020,59,1.2
E12000004,East Midlands,region,05/09/2020,59,1.2
E12000004,East Midlands,region,04/09/2020,59,1.2
E12000004,East Midlands,region,03/09/2020,58,1.2
E12000004,East Midlands,region,02/09/2020,52,1.1
E12000004,East Midlands,region,01/09/2020,49,1
E12000004,East Midlands,region,31/08/2020,48,1
E12000004,East Midlands,region,30/08/2020,48,1
E12000004,East Midlands,region,29/08/2020,48,1
E12000004,East Midlands,region,28/08/2020,48,1
E12000004,East Midlands,region,27/08/2020,47,1
E12000004,East Midlands,region,26/08/2020,41,0.8
E12000004,East Midlands,region,25/08/2020,38,0.8
E12000004,East Midlands,region,24/08/2020,35,0.7
E12000004,East Midlands,region,23/08/2020,34,0.7
E12000004,East Midlands,region,22/08/2020,34,0.7
E12000004,East Midlands,region,21/08/2020,33,0.7
E12000004,East Midlands,region,20/08/2020,32,0.7
E12000004,East Midlands,region,19/08/2020,32,0.7
E12000004,East Midlands,region,18/08/2020,30,0.6
E12000004,East Midlands,region,17/08/2020,29,0.6
E12000004,East Midlands,region,16/08/2020,27,0.6
E12000004,East Midlands,region,15/08/2020,27,0.6
E12000004,East Midlands,region,14/08/2020,27,0.6
E12000004,East Midlands,region,13/08/2020,26,0.5
E12000004,East Midlands,region,12/08/2020,25,0.5
E12000004,East Midlands,region,11/08/2020,23,0.5
E12000004,East Midlands,region,10/08/2020,20,0.4
E12000004,East Midlands,region,09/08/2020,20,0.4
E12000004,East Midlands,region,08/08/2020,20,0.4
E12000004,East Midlands,region,07/08/2020,20,0.4
E12000004,East Midlands,region,06/08/2020,18,0.4
E12000004,East Midlands,region,05/08/2020,16,0.3
E12000004,East Midlands,region,04/08/2020,15,0.3
E12000004,East Midlands,region,03/08/2020,10,0.2
E12000004,East Midlands,region,02/08/2020,10,0.2
E12000004,East Midlands,region,01/08/2020,10,0.2
E12000004,East Midlands,region,31/07/2020,9,0.2
E12000004,East Midlands,region,30/07/2020,9,0.2
E12000004,East Midlands,region,29/07/2020,9,0.2
E12000004,East Midlands,region,28/07/2020,7,0.1
E12000004,East Midlands,region,27/07/2020,7,0.1
E12000004,East Midlands,region,26/07/2020,5,0.1
E12000004,East Midlands,region,25/07/2020,5,0.1
E12000004,East Midlands,region,24/07/2020,5,0.1
E12000004,East Midlands,region,23/07/2020,4,0.1
E12000004,East Midlands,region,22/07/2020,4,0.1
E12000004,East Midlands,region,21/07/2020,4,0.1
E12000004,East Midlands,region,20/07/2020,4,0.1
E12000004,East Midlands,region,19/07/2020,4,0.1
E12000004,East Midlands,region,18/07/2020,4,0.1
E12000004,East Midlands,region,17/07/2020,3,0.1
E12000004,East Midlands,region,16/07/2020,3,0.1
E12000004,East Midlands,region,15/07/2020,3,0.1
E12000004,East Midlands,region,14/07/2020,3,0.1
E12000004,East Midlands,region,13/07/2020,3,0.1
E12000004,East Midlands,region,12/07/2020,3,0.1
E12000004,East Midlands,region,11/07/2020,3,0.1
E12000004,East Midlands,region,10/07/2020,2,
E12000004,East Midlands,region,09/07/2020,2,
E12000004,East Midlands,region,08/07/2020,2,
E12000004,East Midlands,region,07/07/2020,2,
E12000004,East Midlands,region,06/07/2020,2,
E12000004,East Midlands,region,05/07/2020,2,
E12000004,East Midlands,region,04/07/2020,2,
E12000004,East Midlands,region,03/07/2020,2,
E12000004,East Midlands,region,02/07/2020,2,
E12000004,East Midlands,region,01/07/2020,2,
E12000004,East Midlands,region,30/06/2020,2,
E12000004,East Midlands,region,29/06/2020,2,
E12000004,East Midlands,region,28/06/2020,2,
E12000004,East Midlands,region,27/06/2020,2,
E12000004,East Midlands,region,26/06/2020,1,
E12000004,East Midlands,region,25/06/2020,1,
E12000004,East Midlands,region,24/06/2020,1,
E12000004,East Midlands,region,23/06/2020,1,
E12000005,West Midlands,region,18/01/2023,150887,2530.8
E12000005,West Midlands,region,17/01/2023,150849,2530.2
E12000005,West Midlands,region,16/01/2023,150784,2529.1
E12000005,West Midlands,region,15/01/2023,150681,2527.4
E12000005,West Midlands,region,14/01/2023,150615,2526.3
E12000005,West Midlands,region,13/01/2023,150577,2525.6
E12000005,West Midlands,region,12/01/2023,150513,2524.6
E12000005,West Midlands,region,11/01/2023,150426,2523.1
E12000005,West Midlands,region,10/01/2023,150341,2521.7
E12000005,West Midlands,region,09/01/2023,150222,2519.7
E12000005,West Midlands,region,08/01/2023,150093,2517.5
E12000005,West Midlands,region,07/01/2023,150010,2516.1
E12000005,West Midlands,region,06/01/2023,149937,2514.9
E12000005,West Midlands,region,05/01/2023,149813,2512.8
E12000005,West Midlands,region,04/01/2023,149656,2510.2
E12000005,West Midlands,region,03/01/2023,149480,2507.2
E12000005,West Midlands,region,02/01/2023,149275,2503.8
E12000005,West Midlands,region,01/01/2023,149099,2500.9
E12000005,West Midlands,region,31/12/2022,148984,2498.9
E12000005,West Midlands,region,30/12/2022,148830,2496.3
E12000005,West Midlands,region,29/12/2022,148646,2493.3
E12000005,West Midlands,region,28/12/2022,148428,2489.6
E12000005,West Midlands,region,27/12/2022,148165,2485.2
E12000005,West Midlands,region,26/12/2022,147957,2481.7
E12000005,West Midlands,region,25/12/2022,147781,2478.7
E12000005,West Midlands,region,24/12/2022,147671,2476.9
E12000005,West Midlands,region,23/12/2022,147575,2475.3
E12000005,West Midlands,region,22/12/2022,147405,2472.4
E12000005,West Midlands,region,21/12/2022,147221,2469.4
E12000005,West Midlands,region,20/12/2022,147002,2465.7
E12000005,West Midlands,region,19/12/2022,146743,2461.3
E12000005,West Midlands,region,18/12/2022,146453,2456.5
E12000005,West Midlands,region,17/12/2022,146292,2453.8
E12000005,West Midlands,region,16/12/2022,146147,2451.3
E12000005,West Midlands,region,15/12/2022,145990,2448.7
E12000005,West Midlands,region,14/12/2022,145785,2445.3
E12000005,West Midlands,region,13/12/2022,145594,2442.1
E12000005,West Midlands,region,12/12/2022,145367,2438.3
E12000005,West Midlands,region,11/12/2022,145121,2434.1
E12000005,West Midlands,region,10/12/2022,144946,2431.2
E12000005,West Midlands,region,09/12/2022,144817,2429
E12000005,West Midlands,region,08/12/2022,144677,2426.7
E12000005,West Midlands,region,07/12/2022,144527,2424.2
E12000005,West Midlands,region,06/12/2022,144341,2421
E12000005,West Midlands,region,05/12/2022,144161,2418
E12000005,West Midlands,region,04/12/2022,143983,2415
E12000005,West Midlands,region,03/12/2022,143866,2413.1
E12000005,West Midlands,region,02/12/2022,143778,2411.6
E12000005,West Midlands,region,01/12/2022,143686,2410.1
E12000005,West Midlands,region,30/11/2022,143575,2408.2
E12000005,West Midlands,region,29/11/2022,143434,2405.8
E12000005,West Midlands,region,28/11/2022,143301,2403.6
E12000005,West Midlands,region,27/11/2022,143168,2401.4
E12000005,West Midlands,region,26/11/2022,143046,2399.3
E12000005,West Midlands,region,25/11/2022,142961,2397.9
E12000005,West Midlands,region,24/11/2022,142884,2396.6
E12000005,West Midlands,region,23/11/2022,142787,2395
E12000005,West Midlands,region,22/11/2022,142674,2393.1
E12000005,West Midlands,region,21/11/2022,142535,2390.8
E12000005,West Midlands,region,20/11/2022,142381,2388.2
E12000005,West Midlands,region,19/11/2022,142276,2386.4
E12000005,West Midlands,region,18/11/2022,142196,2385.1
E12000005,West Midlands,region,17/11/2022,142112,2383.7
E12000005,West Midlands,region,16/11/2022,142014,2382
E12000005,West Midlands,region,15/11/2022,141900,2380.1
E12000005,West Midlands,region,14/11/2022,141753,2377.6
E12000005,West Midlands,region,13/11/2022,141607,2375.2
E12000005,West Midlands,region,12/11/2022,141512,2373.6
E12000005,West Midlands,region,11/11/2022,141441,2372.4
E12000005,West Midlands,region,10/11/2022,141349,2370.9
E12000005,West Midlands,region,09/11/2022,141246,2369.1
E12000005,West Midlands,region,08/11/2022,141140,2367.4
E12000005,West Midlands,region,07/11/2022,141013,2365.2
E12000005,West Midlands,region,06/11/2022,140879,2363
E12000005,West Midlands,region,05/11/2022,140758,2360.9
E12000005,West Midlands,region,04/11/2022,140671,2359.5
E12000005,West Midlands,region,03/11/2022,140591,2358.1
E12000005,West Midlands,region,02/11/2022,140488,2356.4
E12000005,West Midlands,region,01/11/2022,140364,2354.3
E12000005,West Midlands,region,31/10/2022,140204,2351.7
E12000005,West Midlands,region,30/10/2022,140035,2348.8
E12000005,West Midlands,region,29/10/2022,139896,2346.5
E12000005,West Midlands,region,28/10/2022,139796,2344.8
E12000005,West Midlands,region,27/10/2022,139691,2343.1
E12000005,West Midlands,region,26/10/2022,139579,2341.2
E12000005,West Midlands,region,25/10/2022,139425,2338.6
E12000005,West Midlands,region,24/10/2022,139256,2335.8
E12000005,West Midlands,region,23/10/2022,139079,2332.8
E12000005,West Midlands,region,22/10/2022,138938,2330.4
E12000005,West Midlands,region,21/10/2022,138812,2328.3
E12000005,West Midlands,region,20/10/2022,138609,2324.9
E12000005,West Midlands,region,19/10/2022,138415,2321.6
E12000005,West Midlands,region,18/10/2022,138184,2317.8
E12000005,West Midlands,region,17/10/2022,137955,2313.9
E12000005,West Midlands,region,16/10/2022,137664,2309.1
E12000005,West Midlands,region,15/10/2022,137444,2305.4
E12000005,West Midlands,region,14/10/2022,137274,2302.5
E12000005,West Midlands,region,13/10/2022,137061,2298.9
E12000005,West Midlands,region,12/10/2022,136836,2295.2
E12000005,West Midlands,region,11/10/2022,136599,2291.2
E12000005,West Midlands,region,10/10/2022,136355,2287.1
E12000005,West Midlands,region,09/10/2022,136059,2282.1
E12000005,West Midlands,region,08/10/2022,135826,2278.2
E12000005,West Midlands,region,07/10/2022,135629,2274.9
E12000005,West Midlands,region,06/10/2022,135358,2270.4
E12000005,West Midlands,region,05/10/2022,135149,2266.9
E12000005,West Midlands,region,04/10/2022,134877,2262.3
E12000005,West Midlands,region,03/10/2022,134571,2257.2
E12000005,West Midlands,region,02/10/2022,134200,2250.9
E12000005,West Midlands,region,01/10/2022,133979,2247.2
E12000005,West Midlands,region,30/09/2022,133789,2244.1
E12000005,West Midlands,region,29/09/2022,133575,2240.5
E12000005,West Midlands,region,28/09/2022,133364,2236.9
E12000005,West Midlands,region,27/09/2022,133137,2233.1
E12000005,West Midlands,region,26/09/2022,132916,2229.4
E12000005,West Midlands,region,25/09/2022,132686,2225.6
E12000005,West Midlands,region,24/09/2022,132492,2222.3
E12000005,West Midlands,region,23/09/2022,132367,2220.2
E12000005,West Midlands,region,22/09/2022,132197,2217.4
E12000005,West Midlands,region,21/09/2022,131983,2213.8
E12000005,West Midlands,region,20/09/2022,131777,2210.3
E12000005,West Midlands,region,19/09/2022,131530,2206.2
E12000005,West Midlands,region,18/09/2022,131328,2202.8
E12000005,West Midlands,region,17/09/2022,131210,2200.8
E12000005,West Midlands,region,16/09/2022,131130,2199.5
E12000005,West Midlands,region,15/09/2022,131024,2197.7
E12000005,West Midlands,region,14/09/2022,130911,2195.8
E12000005,West Midlands,region,13/09/2022,130775,2193.5
E12000005,West Midlands,region,12/09/2022,130652,2191.4
E12000005,West Midlands,region,11/09/2022,130487,2188.7
E12000005,West Midlands,region,10/09/2022,130392,2187.1
E12000005,West Midlands,region,09/09/2022,130301,2185.6
E12000005,West Midlands,region,08/09/2022,130192,2183.7
E12000005,West Midlands,region,07/09/2022,130088,2182
E12000005,West Midlands,region,06/09/2022,129996,2180.4
E12000005,West Midlands,region,05/09/2022,129874,2178.4
E12000005,West Midlands,region,04/09/2022,129748,2176.3
E12000005,West Midlands,region,03/09/2022,129642,2174.5
E12000005,West Midlands,region,02/09/2022,129567,2173.2
E12000005,West Midlands,region,01/09/2022,129480,2171.8
E12000005,West Midlands,region,31/08/2022,129355,2169.7
E12000005,West Midlands,region,30/08/2022,129255,2168
E12000005,West Midlands,region,29/08/2022,129119,2165.7
E12000005,West Midlands,region,28/08/2022,129002,2163.8
E12000005,West Midlands,region,27/08/2022,128920,2162.4
E12000005,West Midlands,region,26/08/2022,128860,2161.4
E12000005,West Midlands,region,25/08/2022,128779,2160
E12000005,West Midlands,region,24/08/2022,128670,2158.2
E12000005,West Midlands,region,23/08/2022,128548,2156.1
E12000005,West Midlands,region,22/08/2022,128440,2154.3
E12000005,West Midlands,region,21/08/2022,128298,2152
E12000005,West Midlands,region,20/08/2022,128173,2149.9
E12000005,West Midlands,region,19/08/2022,128104,2148.7
E12000005,West Midlands,region,18/08/2022,128015,2147.2
E12000005,West Midlands,region,17/08/2022,127897,2145.2
E12000005,West Midlands,region,16/08/2022,127776,2143.2
E12000005,West Midlands,region,15/08/2022,127643,2141
E12000005,West Midlands,region,14/08/2022,127490,2138.4
E12000005,West Midlands,region,13/08/2022,127354,2136.1
E12000005,West Midlands,region,12/08/2022,127238,2134.2
E12000005,West Midlands,region,11/08/2022,127117,2132.1
E12000005,West Midlands,region,10/08/2022,126971,2129.7
E12000005,West Midlands,region,09/08/2022,126808,2127
E12000005,West Midlands,region,08/08/2022,126613,2123.7
E12000005,West Midlands,region,07/08/2022,126409,2120.3
E12000005,West Midlands,region,06/08/2022,126226,2117.2
E12000005,West Midlands,region,05/08/2022,126102,2115.1
E12000005,West Midlands,region,04/08/2022,125944,2112.5
E12000005,West Midlands,region,03/08/2022,125779,2109.7
E12000005,West Midlands,region,02/08/2022,125596,2106.6
E12000005,West Midlands,region,01/08/2022,125356,2102.6
E12000005,West Midlands,region,31/07/2022,125123,2098.7
E12000005,West Midlands,region,30/07/2022,124918,2095.3
E12000005,West Midlands,region,29/07/2022,124741,2092.3
E12000005,West Midlands,region,28/07/2022,124553,2089.1
E12000005,West Midlands,region,27/07/2022,124329,2085.4
E12000005,West Midlands,region,26/07/2022,124080,2081.2
E12000005,West Midlands,region,25/07/2022,123806,2076.6
E12000005,West Midlands,region,24/07/2022,123506,2071.6
E12000005,West Midlands,region,23/07/2022,123241,2067.1
E12000005,West Midlands,region,22/07/2022,123014,2063.3
E12000005,West Midlands,region,21/07/2022,122744,2058.8
E12000005,West Midlands,region,20/07/2022,122427,2053.5
E12000005,West Midlands,region,19/07/2022,122090,2047.8
E12000005,West Midlands,region,18/07/2022,121691,2041.1
E12000005,West Midlands,region,17/07/2022,121253,2033.8
E12000005,West Midlands,region,16/07/2022,120862,2027.2
E12000005,West Midlands,region,15/07/2022,120577,2022.4
E12000005,West Midlands,region,14/07/2022,120199,2016.1
E12000005,West Midlands,region,13/07/2022,119680,2007.4
E12000005,West Midlands,region,12/07/2022,119167,1998.8
E12000005,West Midlands,region,11/07/2022,118596,1989.2
E12000005,West Midlands,region,10/07/2022,117930,1978.1
E12000005,West Midlands,region,09/07/2022,117371,1968.7
E12000005,West Midlands,region,08/07/2022,116969,1961.9
E12000005,West Midlands,region,07/07/2022,116555,1955
E12000005,West Midlands,region,06/07/2022,116050,1946.5
E12000005,West Midlands,region,05/07/2022,115453,1936.5
E12000005,West Midlands,region,04/07/2022,114876,1926.8
E12000005,West Midlands,region,03/07/2022,114225,1915.9
E12000005,West Midlands,region,02/07/2022,113615,1905.7
E12000005,West Midlands,region,01/07/2022,113215,1899
E12000005,West Midlands,region,30/06/2022,112805,1892.1
E12000005,West Midlands,region,29/06/2022,112350,1884.5
E12000005,West Midlands,region,28/06/2022,111918,1877.2
E12000005,West Midlands,region,27/06/2022,111483,1869.9
E12000005,West Midlands,region,26/06/2022,111064,1862.9
E12000005,West Midlands,region,25/06/2022,110715,1857
E12000005,West Midlands,region,24/06/2022,110475,1853
E12000005,West Midlands,region,23/06/2022,110205,1848.5
E12000005,West Midlands,region,22/06/2022,109883,1843.1
E12000005,West Midlands,region,21/06/2022,109548,1837.5
E12000005,West Midlands,region,20/06/2022,109211,1831.8
E12000005,West Midlands,region,19/06/2022,108888,1826.4
E12000005,West Midlands,region,18/06/2022,108615,1821.8
E12000005,West Midlands,region,17/06/2022,108425,1818.6
E12000005,West Midlands,region,16/06/2022,108243,1815.6
E12000005,West Midlands,region,15/06/2022,108032,1812
E12000005,West Midlands,region,14/06/2022,107798,1808.1
E12000005,West Midlands,region,13/06/2022,107584,1804.5
E12000005,West Midlands,region,12/06/2022,107342,1800.5
E12000005,West Midlands,region,11/06/2022,107184,1797.8
E12000005,West Midlands,region,10/06/2022,107066,1795.8
E12000005,West Midlands,region,09/06/2022,106936,1793.6
E12000005,West Midlands,region,08/06/2022,106805,1791.5
E12000005,West Midlands,region,07/06/2022,106636,1788.6
E12000005,West Midlands,region,06/06/2022,106494,1786.2
E12000005,West Midlands,region,05/06/2022,106318,1783.3
E12000005,West Midlands,region,04/06/2022,106183,1781
E12000005,West Midlands,region,03/06/2022,106089,1779.4
E12000005,West Midlands,region,02/06/2022,106014,1778.2
E12000005,West Midlands,region,01/06/2022,105939,1776.9
E12000005,West Midlands,region,31/05/2022,105858,1775.6
E12000005,West Midlands,region,30/05/2022,105787,1774.4
E12000005,West Midlands,region,29/05/2022,105688,1772.7
E12000005,West Midlands,region,28/05/2022,105634,1771.8
E12000005,West Midlands,region,27/05/2022,105577,1770.9
E12000005,West Midlands,region,26/05/2022,105512,1769.8
E12000005,West Midlands,region,25/05/2022,105431,1768.4
E12000005,West Midlands,region,24/05/2022,105331,1766.7
E12000005,West Midlands,region,23/05/2022,105239,1765.2
E12000005,West Midlands,region,22/05/2022,105124,1763.3
E12000005,West Midlands,region,21/05/2022,105035,1761.8
E12000005,West Midlands,region,20/05/2022,104964,1760.6
E12000005,West Midlands,region,19/05/2022,104877,1759.1
E12000005,West Midlands,region,18/05/2022,104779,1757.5
E12000005,West Midlands,region,17/05/2022,104656,1755.4
E12000005,West Midlands,region,16/05/2022,104551,1753.6
E12000005,West Midlands,region,15/05/2022,104407,1751.2
E12000005,West Midlands,region,14/05/2022,104315,1749.7
E12000005,West Midlands,region,13/05/2022,104221,1748.1
E12000005,West Midlands,region,12/05/2022,104130,1746.6
E12000005,West Midlands,region,11/05/2022,104027,1744.9
E12000005,West Midlands,region,10/05/2022,103914,1743
E12000005,West Midlands,region,09/05/2022,103774,1740.6
E12000005,West Midlands,region,08/05/2022,103613,1737.9
E12000005,West Midlands,region,07/05/2022,103498,1736
E12000005,West Midlands,region,06/05/2022,103397,1734.3
E12000005,West Midlands,region,05/05/2022,103282,1732.4
E12000005,West Midlands,region,04/05/2022,103154,1730.2
E12000005,West Midlands,region,03/05/2022,103011,1727.8
E12000005,West Midlands,region,02/05/2022,102823,1724.7
E12000005,West Midlands,region,01/05/2022,102668,1722.1
E12000005,West Midlands,region,30/04/2022,102567,1720.4
E12000005,West Midlands,region,29/04/2022,102488,1719
E12000005,West Midlands,region,28/04/2022,102377,1717.2
E12000005,West Midlands,region,27/04/2022,102228,1714.7
E12000005,West Midlands,region,26/04/2022,102068,1712
E12000005,West Midlands,region,25/04/2022,101879,1708.8
E12000005,West Midlands,region,24/04/2022,101671,1705.3
E12000005,West Midlands,region,23/04/2022,101487,1702.3
E12000005,West Midlands,region,22/04/2022,101345,1699.9
E12000005,West Midlands,region,21/04/2022,101171,1697
E12000005,West Midlands,region,20/04/2022,100966,1693.5
E12000005,West Midlands,region,19/04/2022,100721,1689.4
E12000005,West Midlands,region,18/04/2022,100429,1684.5
E12000005,West Midlands,region,17/04/2022,100153,1679.9
E12000005,West Midlands,region,16/04/2022,99962,1676.7
E12000005,West Midlands,region,15/04/2022,99752,1673.1
E12000005,West Midlands,region,14/04/2022,99547,1669.7
E12000005,West Midlands,region,13/04/2022,99275,1665.1
E12000005,West Midlands,region,12/04/2022,98956,1659.8
E12000005,West Midlands,region,11/04/2022,98577,1653.4
E12000005,West Midlands,region,10/04/2022,98152,1646.3
E12000005,West Midlands,region,09/04/2022,97850,1641.2
E12000005,West Midlands,region,08/04/2022,97572,1636.6
E12000005,West Midlands,region,07/04/2022,97220,1630.7
E12000005,West Midlands,region,06/04/2022,96835,1624.2
E12000005,West Midlands,region,05/04/2022,96340,1615.9
E12000005,West Midlands,region,04/04/2022,95780,1606.5
E12000005,West Midlands,region,03/04/2022,95138,1595.8
E12000005,West Midlands,region,02/04/2022,94670,1587.9
E12000005,West Midlands,region,01/04/2022,94303,1581.8
E12000005,West Midlands,region,31/03/2022,93813,1573.5
E12000005,West Midlands,region,30/03/2022,93230,1563.8
E12000005,West Midlands,region,29/03/2022,92419,1550.2
E12000005,West Midlands,region,28/03/2022,91524,1535.1
E12000005,West Midlands,region,27/03/2022,90527,1518.4
E12000005,West Midlands,region,26/03/2022,89800,1506.2
E12000005,West Midlands,region,25/03/2022,89235,1496.7
E12000005,West Midlands,region,24/03/2022,88539,1485.1
E12000005,West Midlands,region,23/03/2022,87763,1472.1
E12000005,West Midlands,region,22/03/2022,86819,1456.2
E12000005,West Midlands,region,21/03/2022,85901,1440.8
E12000005,West Midlands,region,20/03/2022,84930,1424.5
E12000005,West Midlands,region,19/03/2022,84263,1413.4
E12000005,West Midlands,region,18/03/2022,83743,1404.6
E12000005,West Midlands,region,17/03/2022,83209,1395.7
E12000005,West Midlands,region,16/03/2022,82552,1384.7
E12000005,West Midlands,region,15/03/2022,81855,1373
E12000005,West Midlands,region,14/03/2022,81178,1361.6
E12000005,West Midlands,region,13/03/2022,80501,1350.3
E12000005,West Midlands,region,12/03/2022,79982,1341.5
E12000005,West Midlands,region,11/03/2022,79598,1335.1
E12000005,West Midlands,region,10/03/2022,79180,1328.1
E12000005,West Midlands,region,09/03/2022,78719,1320.4
E12000005,West Midlands,region,08/03/2022,78297,1313.3
E12000005,West Midlands,region,07/03/2022,77880,1306.3
E12000005,West Midlands,region,06/03/2022,77426,1298.7
E12000005,West Midlands,region,05/03/2022,77150,1294
E12000005,West Midlands,region,04/03/2022,76935,1290.4
E12000005,West Midlands,region,03/03/2022,76695,1286.4
E12000005,West Midlands,region,02/03/2022,76443,1282.2
E12000005,West Midlands,region,01/03/2022,76177,1277.7
E12000005,West Midlands,region,28/02/2022,75915,1273.3
E12000005,West Midlands,region,27/02/2022,75616,1268.3
E12000005,West Midlands,region,26/02/2022,75443,1265.4
E12000005,West Midlands,region,25/02/2022,75324,1263.4
E12000005,West Midlands,region,24/02/2022,75160,1260.7
E12000005,West Midlands,region,23/02/2022,74958,1257.3
E12000005,West Midlands,region,22/02/2022,74755,1253.9
E12000005,West Midlands,region,21/02/2022,74504,1249.7
E12000005,West Midlands,region,20/02/2022,74256,1245.5
E12000005,West Midlands,region,19/02/2022,74060,1242.2
E12000005,West Midlands,region,18/02/2022,73902,1239.6
E12000005,West Midlands,region,17/02/2022,73658,1235.5
E12000005,West Midlands,region,16/02/2022,73346,1230.2
E12000005,West Midlands,region,15/02/2022,72954,1223.7
E12000005,West Midlands,region,14/02/2022,72578,1217.4
E12000005,West Midlands,region,13/02/2022,72136,1209.9
E12000005,West Midlands,region,12/02/2022,71791,1204.2
E12000005,West Midlands,region,11/02/2022,71560,1200.3
E12000005,West Midlands,region,10/02/2022,71229,1194.7
E12000005,West Midlands,region,09/02/2022,70853,1188.4
E12000005,West Midlands,region,08/02/2022,70361,1180.2
E12000005,West Midlands,region,07/02/2022,69827,1171.2
E12000005,West Midlands,region,06/02/2022,69166,1160.1
E12000005,West Midlands,region,05/02/2022,68644,1151.4
E12000005,West Midlands,region,04/02/2022,68253,1144.8
E12000005,West Midlands,region,03/02/2022,67774,1136.8
E12000005,West Midlands,region,02/02/2022,67095,1125.4
E12000005,West Midlands,region,01/02/2022,66371,1113.2
E12000005,West Midlands,region,31/01/2022,65466,1098.1
E12000005,West Midlands,region,30/01/2022,64434,1080.8
E12000005,West Midlands,region,29/01/2022,63577,1066.4
E12000005,West Midlands,region,28/01/2022,62949,1055.8
E12000005,West Midlands,region,27/01/2022,62231,1043.8
E12000005,West Midlands,region,26/01/2022,61286,1028
E12000005,West Midlands,region,25/01/2022,60205,1009.8
E12000005,West Midlands,region,24/01/2022,59004,989.7
E12000005,West Midlands,region,23/01/2022,57658,967.1
E12000005,West Midlands,region,22/01/2022,56534,948.3
E12000005,West Midlands,region,21/01/2022,55737,934.9
E12000005,West Midlands,region,20/01/2022,54841,919.9
E12000005,West Midlands,region,19/01/2022,53828,902.9
E12000005,West Midlands,region,18/01/2022,52582,882
E12000005,West Midlands,region,17/01/2022,51291,860.3
E12000005,West Midlands,region,16/01/2022,49805,835.4
E12000005,West Midlands,region,15/01/2022,48671,816.4
E12000005,West Midlands,region,14/01/2022,47948,804.2
E12000005,West Midlands,region,13/01/2022,47000,788.3
E12000005,West Midlands,region,12/01/2022,45982,771.3
E12000005,West Midlands,region,11/01/2022,44893,753
E12000005,West Midlands,region,10/01/2022,43672,732.5
E12000005,West Midlands,region,09/01/2022,42341,710.2
E12000005,West Midlands,region,08/01/2022,41330,693.2
E12000005,West Midlands,region,07/01/2022,40430,678.1
E12000005,West Midlands,region,06/01/2022,39099,655.8
E12000005,West Midlands,region,05/01/2022,37116,622.6
E12000005,West Midlands,region,04/01/2022,34844,584.4
E12000005,West Midlands,region,03/01/2022,32200,540.1
E12000005,West Midlands,region,02/01/2022,29983,502.9
E12000005,West Midlands,region,01/01/2022,28319,475
E12000005,West Midlands,region,31/12/2021,27302,457.9
E12000005,West Midlands,region,30/12/2021,25831,433.3
E12000005,West Midlands,region,29/12/2021,23846,400
E12000005,West Midlands,region,28/12/2021,21686,363.7
E12000005,West Midlands,region,27/12/2021,19997,335.4
E12000005,West Midlands,region,26/12/2021,18533,310.9
E12000005,West Midlands,region,25/12/2021,17793,298.4
E12000005,West Midlands,region,24/12/2021,17373,291.4
E12000005,West Midlands,region,23/12/2021,16471,276.3
E12000005,West Midlands,region,22/12/2021,15382,258
E12000005,West Midlands,region,21/12/2021,14342,240.6
E12000005,West Midlands,region,20/12/2021,13460,225.8
E12000005,West Midlands,region,19/12/2021,12750,213.9
E12000005,West Midlands,region,18/12/2021,12340,207
E12000005,West Midlands,region,17/12/2021,11952,200.5
E12000005,West Midlands,region,16/12/2021,11548,193.7
E12000005,West Midlands,region,15/12/2021,11101,186.2
E12000005,West Midlands,region,14/12/2021,10626,178.2
E12000005,West Midlands,region,13/12/2021,10278,172.4
E12000005,West Midlands,region,12/12/2021,10007,167.8
E12000005,West Midlands,region,11/12/2021,9902,166.1
E12000005,West Midlands,region,10/12/2021,9809,164.5
E12000005,West Midlands,region,09/12/2021,9698,162.7
E12000005,West Midlands,region,08/12/2021,9599,161
E12000005,West Midlands,region,07/12/2021,9511,159.5
E12000005,West Midlands,region,06/12/2021,9384,157.4
E12000005,West Midlands,region,05/12/2021,9243,155
E12000005,West Midlands,region,04/12/2021,9187,154.1
E12000005,West Midlands,region,03/12/2021,9115,152.9
E12000005,West Midlands,region,02/12/2021,9058,151.9
E12000005,West Midlands,region,01/12/2021,9007,151.1
E12000005,West Midlands,region,30/11/2021,8941,150
E12000005,West Midlands,region,29/11/2021,8869,148.8
E12000005,West Midlands,region,28/11/2021,8798,147.6
E12000005,West Midlands,region,27/11/2021,8758,146.9
E12000005,West Midlands,region,26/11/2021,8728,146.4
E12000005,West Midlands,region,25/11/2021,8685,145.7
E12000005,West Midlands,region,24/11/2021,8624,144.7
E12000005,West Midlands,region,23/11/2021,8565,143.7
E12000005,West Midlands,region,22/11/2021,8508,142.7
E12000005,West Midlands,region,21/11/2021,8438,141.5
E12000005,West Midlands,region,20/11/2021,8388,140.7
E12000005,West Midlands,region,19/11/2021,8348,140
E12000005,West Midlands,region,18/11/2021,8303,139.3
E12000005,West Midlands,region,17/11/2021,8259,138.5
E12000005,West Midlands,region,16/11/2021,8196,137.5
E12000005,West Midlands,region,15/11/2021,8152,136.7
E12000005,West Midlands,region,14/11/2021,8106,136
E12000005,West Midlands,region,13/11/2021,8065,135.3
E12000005,West Midlands,region,12/11/2021,8029,134.7
E12000005,West Midlands,region,11/11/2021,7999,134.2
