areaCode,areaName,areaType,date,variant,cumWeeklySequenced,newWeeklyPercentage
E12000005,West Midlands,region,2021-06-27,V-21OCT-01 (Delta AY 4.2),38530.0,0.2
E12000005,West Midlands,region,2021-06-27,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-06-27,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-06-27,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-06-27,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-06-27,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-06-27,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-06-20,Other,36999.0,0.1
E12000005,West Midlands,region,2021-06-20,V-20DEC-01 (Alpha),36999.0,1.0
E12000005,West Midlands,region,2021-06-20,V-21APR-02 (Delta B.1.617.2),36999.0,98.9
E12000005,West Midlands,region,2021-06-20,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-06-20,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-06-20,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-06-20,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-06-20,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-06-20,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-06-20,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-06-13,Other,35669.0,0.4
E12000005,West Midlands,region,2021-06-13,V-20DEC-01 (Alpha),35669.0,1.1
E12000005,West Midlands,region,2021-06-13,V-21APR-02 (Delta B.1.617.2),35669.0,98.5
E12000005,West Midlands,region,2021-06-13,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-06-13,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-06-13,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-06-13,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-06-13,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-06-13,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-06-13,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-06-06,Other,34460.0,0.2
E12000005,West Midlands,region,2021-06-06,V-20DEC-01 (Alpha),34460.0,3.9
E12000005,West Midlands,region,2021-06-06,V-21APR-02 (Delta B.1.617.2),34460.0,95.9
E12000005,West Midlands,region,2021-06-06,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-06-06,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-06-06,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-06-06,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-06-06,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-06-06,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-06-06,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-30,Other,33208.0,0.1
E12000005,West Midlands,region,2021-05-30,V-20DEC-01 (Alpha),33208.0,9.0
E12000005,West Midlands,region,2021-05-30,V-21APR-02 (Delta B.1.617.2),33208.0,90.8
E12000005,West Midlands,region,2021-05-30,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-30,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-05-30,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-30,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-30,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-30,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-30,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-23,Other,31809.0,0.2
E12000005,West Midlands,region,2021-05-23,V-20DEC-01 (Alpha),31809.0,19.7
E12000005,West Midlands,region,2021-05-23,V-21APR-02 (Delta B.1.617.2),31809.0,80.1
E12000005,West Midlands,region,2021-05-23,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-23,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-05-23,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-23,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-23,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-23,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-23,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-16,Other,30939.0,0.7
E12000005,West Midlands,region,2021-05-16,V-20DEC-01 (Alpha),30939.0,47.8
E12000005,West Midlands,region,2021-05-16,V-21APR-02 (Delta B.1.617.2),30939.0,51.5
E12000005,West Midlands,region,2021-05-16,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-16,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-05-16,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-16,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-16,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-16,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-16,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-09,Other,30360.0,2.3
E12000005,West Midlands,region,2021-05-09,V-20DEC-01 (Alpha),30360.0,71.2
E12000005,West Midlands,region,2021-05-09,V-21APR-02 (Delta B.1.617.2),30360.0,26.5
E12000005,West Midlands,region,2021-05-09,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-09,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-05-09,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-09,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-09,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-09,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-09,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-02,Other,29884.0,3.2
E12000005,West Midlands,region,2021-05-02,V-20DEC-01 (Alpha),29884.0,85.5
E12000005,West Midlands,region,2021-05-02,V-21APR-02 (Delta B.1.617.2),29884.0,11.3
E12000005,West Midlands,region,2021-05-02,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-02,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-05-02,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-02,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-02,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-02,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-02,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-04-25,Other,29327.0,5.9
E12000005,West Midlands,region,2021-04-25,V-20DEC-01 (Alpha),29327.0,86.5
E12000005,West Midlands,region,2021-04-25,V-21APR-02 (Delta B.1.617.2),29327.0,7.6
E12000005,West Midlands,region,2021-04-25,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-04-25,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-04-25,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-04-25,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-04-25,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-04-25,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-04-25,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-04-18,Other,28748.0,4.1
E12000005,West Midlands,region,2021-04-18,V-20DEC-01 (Alpha),28748.0,92.4
E12000005,West Midlands,region,2021-04-18,V-21APR-02 (Delta B.1.617.2),28748.0,3.5
E12000005,West Midlands,region,2021-04-18,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-04-18,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-04-18,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-04-18,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-04-18,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-04-18,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-04-18,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-04-11,Other,28168.0,1.6
E12000005,West Midlands,region,2021-04-11,V-20DEC-01 (Alpha),28168.0,95.9
E12000005,West Midlands,region,2021-04-11,V-21APR-02 (Delta B.1.617.2),28168.0,2.5
E12000005,West Midlands,region,2021-04-11,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-04-11,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-04-11,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-04-11,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-04-11,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-04-11,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-04-11,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-04-04,Other,27527.0,2.2
E12000005,West Midlands,region,2021-04-04,V-20DEC-01 (Alpha),27527.0,97.6
E12000005,West Midlands,region,2021-04-04,V-21APR-02 (Delta B.1.617.2),27527.0,0.1
E12000005,West Midlands,region,2021-04-04,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-04-04,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-04-04,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-04-04,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-04-04,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-04-04,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-04-04,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-03-28,Other,26861.0,2.0
E12000005,West Midlands,region,2021-03-28,V-20DEC-01 (Alpha),26861.0,98.0
E12000005,West Midlands,region,2021-03-28,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000005,West Midlands,region,2021-03-28,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-03-28,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-03-28,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-03-28,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-03-28,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-03-28,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-03-28,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-03-21,Other,25786.0,2.1
E12000005,West Midlands,region,2021-03-21,V-20DEC-01 (Alpha),25786.0,97.9
E12000005,West Midlands,region,2021-03-21,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000005,West Midlands,region,2021-03-21,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-03-21,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-03-21,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-03-21,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-03-21,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-03-21,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-03-21,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-03-14,Other,24347.0,1.4
E12000005,West Midlands,region,2021-03-14,V-20DEC-01 (Alpha),24347.0,98.6
E12000005,West Midlands,region,2021-03-14,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000005,West Midlands,region,2021-03-14,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-03-14,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-03-14,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-03-14,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-03-14,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-03-14,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-03-14,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-03-07,Other,23112.0,2.5
E12000005,West Midlands,region,2021-03-07,V-20DEC-01 (Alpha),23112.0,97.5
E12000005,West Midlands,region,2021-03-07,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000005,West Midlands,region,2021-03-07,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-03-07,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-03-07,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-03-07,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-03-07,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-03-07,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-03-07,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-02-28,Other,21992.0,2.8
E12000005,West Midlands,region,2021-02-28,V-20DEC-01 (Alpha),21992.0,97.2
E12000005,West Midlands,region,2021-02-28,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000005,West Midlands,region,2021-02-28,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-02-28,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-02-28,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-02-28,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-02-28,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-02-28,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-02-28,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-02-21,Other,21157.0,2.7
E12000005,West Midlands,region,2021-02-21,V-20DEC-01 (Alpha),21157.0,97.3
E12000005,West Midlands,region,2021-02-21,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000005,West Midlands,region,2021-02-21,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-02-21,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-02-21,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-02-21,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-02-21,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-02-21,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-02-21,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-02-14,Other,20201.0,2.6
E12000005,West Midlands,region,2021-02-14,V-20DEC-01 (Alpha),20201.0,97.4
E12000005,West Midlands,region,2021-02-14,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000005,West Midlands,region,2021-02-14,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-02-14,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000005,West Midlands,region,2021-02-14,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-02-14,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-02-14,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-02-14,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-02-14,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000006,East of England,region,2022-11-27,Other,249392.0,10.5
E12000006,East of England,region,2022-11-27,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-11-27,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-11-27,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-11-27,V-22JUL-01 (Omicron BA.2.75),249392.0,17.4
E12000006,East of England,region,2022-11-27,V-22OCT-01 (Omicron BQ.1),249392.0,56.8
E12000006,East of England,region,2022-11-27,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-11-27,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000006,East of England,region,2022-11-27,VOC-22APR-04 (Omicron BA.5),249392.0,15.0
E12000006,East of England,region,2022-11-27,VOC-22JAN-01 (Omicron BA.2),249392.0,0.3
E12000006,East of England,region,2022-11-20,Other,249059.0,6.6
E12000006,East of England,region,2022-11-20,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-11-20,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-11-20,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-11-20,V-22JUL-01 (Omicron BA.2.75),249059.0,12.0
E12000006,East of England,region,2022-11-20,V-22OCT-01 (Omicron BQ.1),249059.0,59.1
E12000006,East of England,region,2022-11-20,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-11-20,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000006,East of England,region,2022-11-20,VOC-22APR-04 (Omicron BA.5),249059.0,22.3
E12000006,East of England,region,2022-11-20,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000006,East of England,region,2022-11-13,Other,248817.0,3.7
E12000006,East of England,region,2022-11-13,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-11-13,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-11-13,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-11-13,V-22JUL-01 (Omicron BA.2.75),248817.0,10.7
E12000006,East of England,region,2022-11-13,V-22OCT-01 (Omicron BQ.1),248817.0,49.5
E12000006,East of England,region,2022-11-13,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-11-13,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000006,East of England,region,2022-11-13,VOC-22APR-04 (Omicron BA.5),248817.0,36.1
E12000006,East of England,region,2022-11-13,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000006,East of England,region,2022-11-06,Other,248601.0,5.8
E12000006,East of England,region,2022-11-06,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-11-06,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-11-06,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-11-06,V-22JUL-01 (Omicron BA.2.75),248601.0,9.9
E12000006,East of England,region,2022-11-06,V-22OCT-01 (Omicron BQ.1),248601.0,47.5
E12000006,East of England,region,2022-11-06,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-11-06,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000006,East of England,region,2022-11-06,VOC-22APR-04 (Omicron BA.5),248601.0,36.8
E12000006,East of England,region,2022-11-06,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000006,East of England,region,2022-10-30,Other,248378.0,4.3
E12000006,East of England,region,2022-10-30,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-10-30,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-10-30,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-10-30,V-22JUL-01 (Omicron BA.2.75),248378.0,9.5
E12000006,East of England,region,2022-10-30,V-22OCT-01 (Omicron BQ.1),248378.0,34.8
E12000006,East of England,region,2022-10-30,VOC-21NOV-01 (Omicron BA.1),248378.0,0.4
E12000006,East of England,region,2022-10-30,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000006,East of England,region,2022-10-30,VOC-22APR-04 (Omicron BA.5),248378.0,51.0
E12000006,East of England,region,2022-10-30,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000006,East of England,region,2022-10-23,Other,248125.0,2.8
E12000006,East of England,region,2022-10-23,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-10-23,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-10-23,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-10-23,V-22JUL-01 (Omicron BA.2.75),248125.0,8.0
E12000006,East of England,region,2022-10-23,V-22OCT-01 (Omicron BQ.1),248125.0,30.8
E12000006,East of England,region,2022-10-23,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-10-23,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000006,East of England,region,2022-10-23,VOC-22APR-04 (Omicron BA.5),248125.0,58.5
E12000006,East of England,region,2022-10-23,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000006,East of England,region,2022-10-16,Other,247800.0,5.5
E12000006,East of England,region,2022-10-16,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-10-16,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-10-16,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-10-16,V-22JUL-01 (Omicron BA.2.75),247800.0,9.7
E12000006,East of England,region,2022-10-16,V-22OCT-01 (Omicron BQ.1),247800.0,17.9
E12000006,East of England,region,2022-10-16,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-10-16,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000006,East of England,region,2022-10-16,VOC-22APR-04 (Omicron BA.5),247800.0,66.5
E12000006,East of England,region,2022-10-16,VOC-22JAN-01 (Omicron BA.2),247800.0,0.4
E12000006,East of England,region,2022-10-09,Other,247347.0,5.3
E12000006,East of England,region,2022-10-09,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-10-09,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-10-09,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-10-09,V-22JUL-01 (Omicron BA.2.75),247347.0,6.4
E12000006,East of England,region,2022-10-09,V-22OCT-01 (Omicron BQ.1),247347.0,17.2
E12000006,East of England,region,2022-10-09,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-10-09,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000006,East of England,region,2022-10-09,VOC-22APR-04 (Omicron BA.5),247347.0,71.0
E12000006,East of England,region,2022-10-09,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000006,East of England,region,2022-10-02,Other,246819.0,7.0
E12000006,East of England,region,2022-10-02,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-10-02,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-10-02,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-10-02,V-22JUL-01 (Omicron BA.2.75),246819.0,5.5
E12000006,East of England,region,2022-10-02,V-22OCT-01 (Omicron BQ.1),246819.0,10.1
E12000006,East of England,region,2022-10-02,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-10-02,VOC-22APR-03 (Omicron BA.4),246819.0,0.4
E12000006,East of England,region,2022-10-02,VOC-22APR-04 (Omicron BA.5),246819.0,76.7
E12000006,East of England,region,2022-10-02,VOC-22JAN-01 (Omicron BA.2),246819.0,0.3
E12000006,East of England,region,2022-09-25,Other,246129.0,5.2
E12000006,East of England,region,2022-09-25,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-09-25,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-09-25,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-09-25,V-22JUL-01 (Omicron BA.2.75),246129.0,2.7
E12000006,East of England,region,2022-09-25,V-22OCT-01 (Omicron BQ.1),246129.0,6.9
E12000006,East of England,region,2022-09-25,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-09-25,VOC-22APR-03 (Omicron BA.4),246129.0,1.0
E12000006,East of England,region,2022-09-25,VOC-22APR-04 (Omicron BA.5),246129.0,84.0
E12000006,East of England,region,2022-09-25,VOC-22JAN-01 (Omicron BA.2),246129.0,0.2
E12000006,East of England,region,2022-09-18,Other,245648.0,5.3
E12000006,East of England,region,2022-09-18,V-20DEC-01 (Alpha),0.0,0.0
E12000006,East of England,region,2022-09-18,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000006,East of England,region,2022-09-18,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000006,East of England,region,2022-09-18,V-22JUL-01 (Omicron BA.2.75),245648.0,3.6
E12000006,East of England,region,2022-09-18,V-22OCT-01 (Omicron BQ.1),245648.0,4.0
E12000006,East of England,region,2022-09-18,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000006,East of England,region,2022-09-18,VOC-22APR-03 (Omicron BA.4),245648.0,0.7
