areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate
E12000004,East Midlands,region,2022-04-15,3779372,3591841,0,0
E12000004,East Midlands,region,2022-04-14,3779372,3591841,0,0
E12000004,East Midlands,region,2022-04-13,3779372,3591841,55,602
E12000004,East Midlands,region,2022-04-12,3779317,3591239,87,627
E12000004,East Midlands,region,2022-04-11,3779230,3590612,14654,5288
E12000004,East Midlands,region,2022-04-10,3764576,3585324,6,1976
E12000004,East Midlands,region,2022-04-09,3764570,3583348,0,0
E12000004,East Midlands,region,2022-04-08,3764570,3583348,0,0
E12000004,East Midlands,region,2022-04-07,3764570,3583348,54,490
E12000004,East Midlands,region,2022-04-06,3764516,3582858,92,696
E12000004,East Midlands,region,2022-04-05,3764424,3582162,100,535
E12000004,East Midlands,region,2022-04-04,3764324,3581627,248,716
E12000004,East Midlands,region,2022-04-03,3764076,3580911,525,2516
E12000004,East Midlands,region,2022-04-02,3763551,3578395,0,0
E12000004,East Midlands,region,2022-04-01,3763551,3578395,0,0
E12000004,East Midlands,region,2022-03-31,3763551,3578395,0,612
E12000004,East Midlands,region,2022-03-30,3763659,3577783,86,735
E12000004,East Midlands,region,2022-03-29,3763573,3577048,208,828
E12000004,East Midlands,region,2022-03-28,3763365,3576220,162,681
E12000004,East Midlands,region,2022-03-27,3763203,3575539,465,2775
E12000004,East Midlands,region,2022-03-26,3762738,3572764,0,0
E12000004,East Midlands,region,2022-03-25,3762738,3572764,0,0
E12000004,East Midlands,region,2022-03-24,3762738,3572764,76,653
E12000004,East Midlands,region,2022-03-23,3762662,3572111,101,698
E12000004,East Midlands,region,2022-03-22,3762561,3571413,55,694
E12000004,East Midlands,region,2022-03-21,3762506,3570719,147,905
E12000004,East Midlands,region,2022-03-20,3762359,3569814,452,2999
E12000004,East Midlands,region,2022-03-19,3761907,3566815,0,0
E12000004,East Midlands,region,2022-03-18,3761907,3566815,0,0
E12000004,East Midlands,region,2022-03-17,3761907,3566815,79,715
E12000004,East Midlands,region,2022-03-16,3761828,3566100,218,960
E12000004,East Midlands,region,2022-03-15,3761610,3565140,99,778
E12000004,East Midlands,region,2022-03-14,3761511,3564362,222,956
E12000004,East Midlands,region,2022-03-13,3761289,3563406,435,2810
E12000004,East Midlands,region,2022-03-12,3760854,3560596,0,0
E12000004,East Midlands,region,2022-03-11,3760854,3560596,0,0
E12000004,East Midlands,region,2022-03-10,3760854,3560596,55,755
E12000004,East Midlands,region,2022-03-09,3760799,3559841,219,997
E12000004,East Midlands,region,2022-03-08,3760580,3558844,59,878
E12000004,East Midlands,region,2022-03-07,3760521,3557966,282,1033
E12000004,East Midlands,region,2022-03-06,3760239,3556933,,
E12000005,West Midlands,region,2022-12-21,4460540,4245072,0,0
E12000005,West Midlands,region,2022-12-20,4461988,4246452,0,0
E12000005,West Midlands,region,2022-12-19,4461988,4246452,0,0
E12000005,West Midlands,region,2022-12-18,4461988,4246452,0,0
E12000005,West Midlands,region,2022-12-17,4461988,4246452,0,0
E12000005,West Midlands,region,2022-12-16,4461988,4246452,0,0
E12000005,West Midlands,region,2022-12-15,4461988,4246452,0,0
E12000005,West Midlands,region,2022-12-14,4461988,4246452,7447,6942
E12000005,West Midlands,region,2022-12-13,4454541,4239510,0,0
E12000005,West Midlands,region,2022-12-12,4454541,4239510,0,0
E12000005,West Midlands,region,2022-12-11,4454541,4239510,0,0
E12000005,West Midlands,region,2022-12-10,4454541,4239510,0,0
E12000005,West Midlands,region,2022-12-09,4454541,4239510,0,0
E12000005,West Midlands,region,2022-12-08,4454541,4239510,0,0
E12000005,West Midlands,region,2022-12-07,4454541,4239510,0,0
E12000005,West Midlands,region,2022-12-06,4455065,4240020,0,0
E12000005,West Midlands,region,2022-12-05,4455447,4240316,0,0
E12000005,West Midlands,region,2022-12-04,4455732,4240605,0,0
E12000005,West Midlands,region,2022-12-03,4455732,4240605,0,0
E12000005,West Midlands,region,2022-12-02,4455732,4240605,0,0
E12000005,West Midlands,region,2022-12-01,4455732,4240605,0,0
E12000005,West Midlands,region,2022-11-30,4455732,4240605,0,0
E12000005,West Midlands,region,2022-11-29,4456720,4241520,0,0
E12000005,West Midlands,region,2022-11-28,4456720,4241520,0,0
E12000005,West Midlands,region,2022-11-27,4456720,4241520,0,0
E12000005,West Midlands,region,2022-11-26,4456720,4241520,0,0
E12000005,West Midlands,region,2022-11-25,4456720,4241520,0,0
E12000005,West Midlands,region,2022-11-24,4456720,4241520,0,0
E12000005,West Midlands,region,2022-11-23,4456720,4241520,0,0
E12000005,West Midlands,region,2022-11-22,4457425,4241996,0,0
E12000005,West Midlands,region,2022-11-21,4457425,4241996,0,0
E12000005,West Midlands,region,2022-11-20,4457425,4241996,0,0
E12000005,West Midlands,region,2022-11-19,4457425,4241996,0,0
E12000005,West Midlands,region,2022-11-18,4457425,4241996,0,0
E12000005,West Midlands,region,2022-11-17,4457425,4241996,0,0
E12000005,West Midlands,region,2022-11-16,4457425,4241996,0,0
E12000005,West Midlands,region,2022-11-15,4457795,4242213,0,0
E12000005,West Midlands,region,2022-11-14,4457795,4242213,0,0
E12000005,West Midlands,region,2022-11-13,4457795,4242213,0,0
E12000005,West Midlands,region,2022-11-12,4457795,4242213,0,0
E12000005,West Midlands,region,2022-11-11,4457795,4242213,0,0
E12000005,West Midlands,region,2022-11-10,4457795,4242213,0,0
E12000005,West Midlands,region,2022-11-09,4457795,4242213,0,0
E12000005,West Midlands,region,2022-11-08,4458794,4243016,0,0
E12000005,West Midlands,region,2022-11-07,4458794,4243016,0,0
E12000005,West Midlands,region,2022-11-06,4458794,4243016,0,0
E12000005,West Midlands,region,2022-11-05,4458794,4243016,0,0
E12000005,West Midlands,region,2022-11-04,4458794,4243016,0,0
E12000005,West Midlands,region,2022-11-03,4458794,4243016,0,0
E12000005,West Midlands,region,2022-11-02,4458794,4243016,0,0
E12000005,West Midlands,region,2022-11-01,4459453,4243462,0,0
E12000005,West Midlands,region,2022-10-31,4459453,4243462,0,0
E12000005,West Midlands,region,2022-10-30,4459453,4243462,0,0
E12000005,West Midlands,region,2022-10-29,4459453,4243462,0,0
E12000005,West Midlands,region,2022-10-28,4459453,4243462,0,0
E12000005,West Midlands,region,2022-10-27,4459453,4243462,0,0
E12000005,West Midlands,region,2022-10-26,4459453,4243462,0,0
E12000005,West Midlands,region,2022-10-25,4459812,4243596,0,0
E12000005,West Midlands,region,2022-10-24,4459812,4243596,0,0
E12000005,West Midlands,region,2022-10-23,4459812,4243596,0,0
E12000005,West Midlands,region,2022-10-22,4459812,4243596,0,0
E12000005,West Midlands,region,2022-10-21,4459812,4243596,0,0
E12000005,West Midlands,region,2022-10-20,4459812,4243596,0,0
E12000005,West Midlands,region,2022-10-19,4459812,4243596,0,0
E12000005,West Midlands,region,2022-10-18,4460615,4244081,0,0
E12000005,West Midlands,region,2022-10-17,4460615,4244081,0,0
E12000005,West Midlands,region,2022-10-16,4460615,4244081,0,0
E12000005,West Midlands,region,2022-10-15,4460615,4244081,0,0
E12000005,West Midlands,region,2022-10-14,4460615,4244081,0,0
E12000005,West Midlands,region,2022-10-13,4460615,4244081,0,0
E12000005,West Midlands,region,2022-10-12,4460615,4244081,0,0
E12000005,West Midlands,region,2022-10-11,4462049,4245134,0,0
E12000005,West Midlands,region,2022-10-10,4462049,4245134,0,0
E12000005,West Midlands,region,2022-10-09,4462049,4245134,0,0
E12000005,West Midlands,region,2022-10-08,4462049,4245134,0,0
E12000005,West Midlands,region,2022-10-07,4462049,4245134,0,0
E12000005,West Midlands,region,2022-10-06,4462049,4245134,0,0
E12000005,West Midlands,region,2022-10-05,4462049,4245134,0,0
E12000005,West Midlands,region,2022-10-04,4463068,4245742,0,0
E12000005,West Midlands,region,2022-10-03,4463068,4245742,0,0
E12000005,West Midlands,region,2022-10-02,4463068,4245742,0,0
E12000005,West Midlands,region,2022-10-01,4463068,4245742,0,0
E12000005,West Midlands,region,2022-09-30,4463068,4245742,0,0
E12000005,West Midlands,region,2022-09-29,4463068,4245742,0,0
E12000005,West Midlands,region,2022-09-28,4463068,4245742,0,0
E12000005,West Midlands,region,2022-09-27,4463830,4246204,0,0
E12000005,West Midlands,region,2022-09-26,4463830,4246204,0,0
E12000005,West Midlands,region,2022-09-25,4463830,4246204,0,0
E12000005,West Midlands,region,2022-09-24,4463830,4246204,0,0
E12000005,West Midlands,region,2022-09-23,4463830,4246204,0,0
E12000005,West Midlands,region,2022-09-22,4463830,4246204,0,0
E12000005,West Midlands,region,2022-09-21,4463830,4246204,0,57
E12000005,West Midlands,region,2022-09-20,4464272,4246147,0,0
E12000005,West Midlands,region,2022-09-19,4464272,4246147,0,0
E12000005,West Midlands,region,2022-09-18,4464272,4246147,0,0
E12000005,West Midlands,region,2022-09-17,4464272,4246147,0,0
E12000005,West Midlands,region,2022-09-16,4464272,4246147,0,0
E12000005,West Midlands,region,2022-09-15,4464272,4246147,0,0
E12000005,West Midlands,region,2022-09-14,4464272,4246147,0,0
E12000005,West Midlands,region,2022-09-13,4465060,4246510,0,0
E12000005,West Midlands,region,2022-09-12,4465060,4246510,0,0
E12000005,West Midlands,region,2022-09-11,4465060,4246510,0,0
E12000005,West Midlands,region,2022-09-10,4465060,4246510,0,0
E12000005,West Midlands,region,2022-09-09,4465060,4246510,0,0
E12000005,West Midlands,region,2022-09-08,4465060,4246510,0,0
E12000005,West Midlands,region,2022-09-07,4465060,4246510,0,0
E12000005,West Midlands,region,2022-09-06,4466027,4246847,0,0
E12000005,West Midlands,region,2022-09-05,4466027,4246847,0,0
E12000005,West Midlands,region,2022-09-04,4466027,4246847,0,0
E12000005,West Midlands,region,2022-09-03,4466027,4246847,0,0
E12000005,West Midlands,region,2022-09-02,4466027,4246847,0,0
E12000005,West Midlands,region,2022-09-01,4466027,4246847,0,0
E12000005,West Midlands,region,2022-08-31,4466027,4246847,0,0
E12000005,West Midlands,region,2022-08-30,4466027,4246847,0,481
E12000005,West Midlands,region,2022-08-29,4466256,4246366,0,0
E12000005,West Midlands,region,2022-08-28,4466256,4246366,0,0
E12000005,West Midlands,region,2022-08-27,4466256,4246366,0,0
E12000005,West Midlands,region,2022-08-26,4466256,4246366,0,0
E12000005,West Midlands,region,2022-08-25,4466256,4246366,0,0
E12000005,West Midlands,region,2022-08-24,4466256,4246366,0,0
E12000005,West Midlands,region,2022-08-23,4466256,4246366,0,205
E12000005,West Midlands,region,2022-08-22,4466859,4246161,0,0
E12000005,West Midlands,region,2022-08-21,4466859,4246161,0,0
E12000005,West Midlands,region,2022-08-20,4466859,4246161,0,0
E12000005,West Midlands,region,2022-08-19,4466859,4246161,0,0
E12000005,West Midlands,region,2022-08-18,4466859,4246161,0,0
E12000005,West Midlands,region,2022-08-17,4466859,4246161,0,0
E12000005,West Midlands,region,2022-08-16,4466859,4246161,0,863
E12000005,West Midlands,region,2022-08-15,4466942,4245298,0,0
E12000005,West Midlands,region,2022-08-14,4466942,4245298,0,0
E12000005,West Midlands,region,2022-08-13,4466942,4245298,0,0
E12000005,West Midlands,region,2022-08-12,4466942,4245298,0,0
E12000005,West Midlands,region,2022-08-11,4466942,4245298,0,0
E12000005,West Midlands,region,2022-08-10,4466942,4245298,0,0
E12000005,West Midlands,region,2022-08-09,4466942,4245298,0,1000
E12000005,West Midlands,region,2022-08-08,4467308,4244298,0,0
E12000005,West Midlands,region,2022-08-07,4467308,4244298,0,0
E12000005,West Midlands,region,2022-08-06,4467308,4244298,0,0
E12000005,West Midlands,region,2022-08-05,4467308,4244298,0,0
E12000005,West Midlands,region,2022-08-04,4467308,4244298,0,0
E12000005,West Midlands,region,2022-08-03,4467308,4244298,0,0
E12000005,West Midlands,region,2022-08-02,4467308,4244298,0,1519
E12000005,West Midlands,region,2022-08-01,4467654,4242779,0,0
E12000005,West Midlands,region,2022-07-31,4467654,4242779,0,0
E12000005,West Midlands,region,2022-07-30,4467654,4242779,0,0
E12000005,West Midlands,region,2022-07-29,4467654,4242779,0,0
E12000005,West Midlands,region,2022-07-28,4467654,4242779,0,0
E12000005,West Midlands,region,2022-07-27,4467654,4242779,0,0
E12000005,West Midlands,region,2022-07-26,4467654,4242779,0,1708
E12000005,West Midlands,region,2022-07-25,4468282,4241071,0,0
E12000005,West Midlands,region,2022-07-24,4468282,4241071,0,0
E12000005,West Midlands,region,2022-07-23,4468282,4241071,0,0
E12000005,West Midlands,region,2022-07-22,4468282,4241071,0,0
E12000005,West Midlands,region,2022-07-21,4468282,4241071,0,0
E12000005,West Midlands,region,2022-07-20,4468282,4241071,0,0
E12000005,West Midlands,region,2022-07-19,4468282,4241071,0,2161
E12000005,West Midlands,region,2022-07-18,4468539,4238910,0,0
E12000005,West Midlands,region,2022-07-17,4468539,4238910,0,0
E12000005,West Midlands,region,2022-07-16,4468539,4238910,0,0
E12000005,West Midlands,region,2022-07-15,4468539,4238910,0,0
E12000005,West Midlands,region,2022-07-14,4468539,4238910,0,0
E12000005,West Midlands,region,2022-07-13,4468539,4238910,0,0
E12000005,West Midlands,region,2022-07-12,4468539,4238910,0,2434
E12000005,West Midlands,region,2022-07-11,4468915,4236476,0,0
E12000005,West Midlands,region,2022-07-10,4468915,4236476,0,0
E12000005,West Midlands,region,2022-07-09,4468915,4236476,0,0
E12000005,West Midlands,region,2022-07-08,4468915,4236476,0,0
E12000005,West Midlands,region,2022-07-07,4468915,4236476,0,0
E12000005,West Midlands,region,2022-07-06,4468915,4236476,0,0
E12000005,West Midlands,region,2022-07-05,4468915,4236476,462,2690
E12000005,West Midlands,region,2022-07-04,4468453,4233786,0,0
E12000005,West Midlands,region,2022-07-03,4468453,4233786,0,0
E12000005,West Midlands,region,2022-07-02,4468453,4233786,0,0
E12000005,West Midlands,region,2022-07-01,4468453,4233786,0,0
E12000005,West Midlands,region,2022-06-30,4468453,4233786,0,334
E12000005,West Midlands,region,2022-06-29,4468478,4233452,69,340
E12000005,West Midlands,region,2022-06-28,4468409,4233112,0,128
E12000005,West Midlands,region,2022-06-27,4468534,4232984,131,479
E12000005,West Midlands,region,2022-06-26,4468403,4232505,139,1446
E12000005,West Midlands,region,2022-06-25,4468264,4231059,0,0
E12000005,West Midlands,region,2022-06-24,4468264,4231059,0,0
E12000005,West Midlands,region,2022-06-23,4468264,4231059,0,195
E12000005,West Midlands,region,2022-06-22,4468338,4230864,0,177
E12000005,West Midlands,region,2022-06-21,4468357,4230687,0,154
E12000005,West Midlands,region,2022-06-20,4468416,4230533,92,389
E12000005,West Midlands,region,2022-06-19,4468324,4230144,0,1075
E12000005,West Midlands,region,2022-06-18,4468328,4229069,0,0
E12000005,West Midlands,region,2022-06-17,4468328,4229069,0,0
E12000005,West Midlands,region,2022-06-16,4468328,4229069,0,112
E12000005,West Midlands,region,2022-06-15,4468430,4228957,41,265
E12000005,West Midlands,region,2022-06-14,4468389,4228692,0,78
E12000005,West Midlands,region,2022-06-13,4468573,4228614,83,356
E12000005,West Midlands,region,2022-06-12,4468490,4228258,276,1588
E12000005,West Midlands,region,2022-06-11,4468214,4226670,0,0
E12000005,West Midlands,region,2022-06-10,4468214,4226670,0,0
E12000005,West Midlands,region,2022-06-09,4468214,4226670,0,180
E12000005,West Midlands,region,2022-06-08,4468267,4226490,0,136
E12000005,West Midlands,region,2022-06-07,4468290,4226354,0,40
E12000005,West Midlands,region,2022-06-06,4468496,4226314,139,410
E12000005,West Midlands,region,2022-06-05,4468357,4225904,224,1386
E12000005,West Midlands,region,2022-06-04,4468133,4224518,0,0
E12000005,West Midlands,region,2022-06-03,4468133,4224518,0,0
E12000005,West Midlands,region,2022-06-02,4468133,4224518,0,0
E12000005,West Midlands,region,2022-06-01,4468133,4224518,0,0
E12000005,West Midlands,region,2022-05-31,4468133,4224518,71,561
E12000005,West Midlands,region,2022-05-30,4468062,4223957,207,699
E12000005,West Midlands,region,2022-05-29,4467855,4223258,134,1534
E12000005,West Midlands,region,2022-05-28,4467721,4221724,0,0
E12000005,West Midlands,region,2022-05-27,4467721,4221724,0,0
E12000005,West Midlands,region,2022-05-26,4467721,4221724,0,299
E12000005,West Midlands,region,2022-05-25,4467754,4221425,0,260
E12000005,West Midlands,region,2022-05-24,4467765,4221165,0,208
E12000005,West Midlands,region,2022-05-23,4467823,4220957,205,387
E12000005,West Midlands,region,2022-05-22,4467618,4220570,121,1318
E12000005,West Midlands,region,2022-05-21,4467497,4219252,0,0
E12000005,West Midlands,region,2022-05-20,4467497,4219252,0,0
E12000005,West Midlands,region,2022-05-19,4467497,4219252,362,636
E12000005,West Midlands,region,2022-05-18,4467135,4218616,124,425
E12000005,West Midlands,region,2022-05-17,4467011,4218191,0,246
E12000005,West Midlands,region,2022-05-16,4467060,4217945,305,631
E12000005,West Midlands,region,2022-05-15,4466755,4217314,506,1884
E12000005,West Midlands,region,2022-05-14,4466249,4215430,0,0
E12000005,West Midlands,region,2022-05-13,4466249,4215430,0,0
E12000005,West Midlands,region,2022-05-12,4466249,4215430,82,457
E12000005,West Midlands,region,2022-05-11,4466167,4214973,150,633
E12000005,West Midlands,region,2022-05-10,4466017,4214340,80,515
E12000005,West Midlands,region,2022-05-09,4465937,4213825,275,722
E12000005,West Midlands,region,2022-05-08,4465662,4213103,583,2510
E12000005,West Midlands,region,2022-05-07,4465079,4210593,0,0
E12000005,West Midlands,region,2022-05-06,4465079,4210593,0,0
E12000005,West Midlands,region,2022-05-05,4465079,4210593,0,387
E12000005,West Midlands,region,2022-05-04,4465099,4210206,214,754
E12000005,West Midlands,region,2022-05-03,4464885,4209452,178,489
E12000005,West Midlands,region,2022-05-02,4464707,4208963,438,2375
E12000005,West Midlands,region,2022-05-01,4464269,4206588,0,0
E12000005,West Midlands,region,2022-04-30,4464269,4206588,0,0
E12000005,West Midlands,region,2022-04-29,4464269,4206588,0,0
E12000005,West Midlands,region,2022-04-28,4464269,4206588,212,693
E12000005,West Midlands,region,2022-04-27,4464057,4205895,94,503
E12000005,West Midlands,region,2022-04-26,4463963,4205392,0,335
E12000005,West Midlands,region,2022-04-25,4464048,4205057,317,781
E12000005,West Midlands,region,2022-04-24,4463731,4204276,486,2700
E12000005,West Midlands,region,2022-04-23,4463245,4201576,0,0
E12000005,West Midlands,region,2022-04-22,4463245,4201576,0,0
E12000005,West Midlands,region,2022-04-21,4463245,4201576,249,981
E12000005,West Midlands,region,2022-04-20,4462996,4200595,0,564
E12000005,West Midlands,region,2022-04-19,4463033,4200031,486,1210
E12000005,West Midlands,region,2022-04-18,4462547,4198821,751,2473
E12000005,West Midlands,region,2022-04-17,4461796,4196348,0,0
E12000005,West Midlands,region,2022-04-16,4461796,4196348,0,0
E12000005,West Midlands,region,2022-04-15,4461796,4196348,0,0
E12000005,West Midlands,region,2022-04-14,4461796,4196348,0,0
E12000005,West Midlands,region,2022-04-13,4461796,4196348,99,721
E12000005,West Midlands,region,2022-04-12,4461697,4195627,9,716
E12000005,West Midlands,region,2022-04-11,4461688,4194911,16238,5693
E12000005,West Midlands,region,2022-04-10,4445450,4189218,0,2061
E12000005,West Midlands,region,2022-04-09,4445552,4187157,0,0
E12000005,West Midlands,region,2022-04-08,4445552,4187157,0,0
E12000005,West Midlands,region,2022-04-07,4445552,4187157,84,671
E12000005,West Midlands,region,2022-04-06,4445468,4186486,222,652
E12000005,West Midlands,region,2022-04-05,4445246,4185834,85,584
E12000005,West Midlands,region,2022-04-04,4445161,4185250,354,713
E12000005,West Midlands,region,2022-04-03,4444807,4184537,169,2490
E12000005,West Midlands,region,2022-04-02,4444638,4182047,0,0
E12000005,West Midlands,region,2022-04-01,4444638,4182047,0,0
E12000005,West Midlands,region,2022-03-31,4444638,4182047,0,725
E12000005,West Midlands,region,2022-03-30,4444717,4181322,237,1107
E12000005,West Midlands,region,2022-03-29,4444480,4180215,245,997
E12000005,West Midlands,region,2022-03-28,4444235,4179218,283,1032
E12000005,West Midlands,region,2022-03-27,4443952,4178186,404,2825
E12000005,West Midlands,region,2022-03-26,4443548,4175361,0,0
E12000005,West Midlands,region,2022-03-25,4443548,4175361,0,0
E12000005,West Midlands,region,2022-03-24,4443548,4175361,65,930
E12000005,West Midlands,region,2022-03-23,4443483,4174431,137,910
E12000005,West Midlands,region,2022-03-22,4443346,4173521,76,721
E12000005,West Midlands,region,2022-03-21,4443270,4172800,258,1102
E12000005,West Midlands,region,2022-03-20,4443012,4171698,603,3418
E12000005,West Midlands,region,2022-03-19,4442409,4168280,0,0
E12000005,West Midlands,region,2022-03-18,4442409,4168280,0,0
E12000005,West Midlands,region,2022-03-17,4442409,4168280,233,1197
E12000005,West Midlands,region,2022-03-16,4442176,4167083,162,1024
E12000005,West Midlands,region,2022-03-15,4442014,4166059,20,958
E12000005,West Midlands,region,2022-03-14,4441994,4165101,354,1432
E12000005,West Midlands,region,2022-03-13,4441640,4163669,649,3299
E12000005,West Midlands,region,2022-03-12,4440991,4160370,0,0
E12000005,West Midlands,region,2022-03-11,4440991,4160370,0,0
E12000005,West Midlands,region,2022-03-10,4440991,4160370,17,762
E12000005,West Midlands,region,2022-03-09,4440974,4159608,434,1377
E12000005,West Midlands,region,2022-03-08,4440540,4158231,249,1184
E12000005,West Midlands,region,2022-03-07,4440291,4157047,435,1464
E12000005,West Midlands,region,2022-03-06,4439856,4155583,,
E12000006,East of England,region,2022-12-21,4917986,4732065,0,0
E12000006,East of England,region,2022-12-20,4919030,4733095,0,0
E12000006,East of England,region,2022-12-19,4919030,4733095,0,0
E12000006,East of England,region,2022-12-18,4919030,4733095,0,0
E12000006,East of England,region,2022-12-17,4919030,4733095,0,0
E12000006,East of England,region,2022-12-16,4919030,4733095,0,0
E12000006,East of England,region,2022-12-15,4919030,4733095,0,0
E12000006,East of England,region,2022-12-14,4919030,4733095,10933,10551
E12000006,East of England,region,2022-12-13,4908097,4722544,0,0
E12000006,East of England,region,2022-12-12,4908097,4722544,0,0
E12000006,East of England,region,2022-12-11,4908097,4722544,0,0
E12000006,East of England,region,2022-12-10,4908097,4722544,0,0
E12000006,East of England,region,2022-12-09,4908097,4722544,0,0
E12000006,East of England,region,2022-12-08,4908097,4722544,0,0
E12000006,East of England,region,2022-12-07,4908097,4722544,0,0
E12000006,East of England,region,2022-12-06,4908538,4722981,0,0
E12000006,East of England,region,2022-12-05,4908974,4723374,0,0
E12000006,East of England,region,2022-12-04,4909068,4723473,0,0
E12000006,East of England,region,2022-12-03,4909068,4723473,0,0
E12000006,East of England,region,2022-12-02,4909068,4723473,0,0
E12000006,East of England,region,2022-12-01,4909068,4723473,0,0
E12000006,East of England,region,2022-11-30,4909068,4723473,0,0
E12000006,East of England,region,2022-11-29,4910081,4724289,0,0
E12000006,East of England,region,2022-11-28,4910081,4724289,0,0
E12000006,East of England,region,2022-11-27,4910081,4724289,0,0
E12000006,East of England,region,2022-11-26,4910081,4724289,0,0
E12000006,East of England,region,2022-11-25,4910081,4724289,0,0
E12000006,East of England,region,2022-11-24,4910081,4724289,0,0
E12000006,East of England,region,2022-11-23,4910081,4724289,0,0
E12000006,East of England,region,2022-11-22,4910693,4724800,0,0
E12000006,East of England,region,2022-11-21,4910693,4724800,0,0
E12000006,East of England,region,2022-11-20,4910693,4724800,0,0
E12000006,East of England,region,2022-11-19,4910693,4724800,0,0
E12000006,East of England,region,2022-11-18,4910693,4724800,0,0
E12000006,East of England,region,2022-11-17,4910693,4724800,0,0
E12000006,East of England,region,2022-11-16,4910693,4724800,0,0
E12000006,East of England,region,2022-11-15,4911288,4725290,0,0
E12000006,East of England,region,2022-11-14,4911288,4725290,0,0
E12000006,East of England,region,2022-11-13,4911288,4725290,0,0
E12000006,East of England,region,2022-11-12,4911288,4725290,0,0
E12000006,East of England,region,2022-11-11,4911288,4725290,0,0
E12000006,East of England,region,2022-11-10,4911288,4725290,0,0
E12000006,East of England,region,2022-11-09,4911288,4725290,0,0
E12000006,East of England,region,2022-11-08,4912014,4725891,0,0
E12000006,East of England,region,2022-11-07,4912014,4725891,0,0
E12000006,East of England,region,2022-11-06,4912014,4725891,0,0
E12000006,East of England,region,2022-11-05,4912014,4725891,0,0
E12000006,East of England,region,2022-11-04,4912014,4725891,0,0
E12000006,East of England,region,2022-11-03,4912014,4725891,0,0
E12000006,East of England,region,2022-11-02,4912014,4725891,0,0
E12000006,East of England,region,2022-11-01,4912749,4726133,0,0
E12000006,East of England,region,2022-10-31,4912749,4726133,0,0
E12000006,East of England,region,2022-10-30,4912749,4726133,0,0
E12000006,East of England,region,2022-10-29,4912749,4726133,0,0
E12000006,East of England,region,2022-10-28,4912749,4726133,0,0
E12000006,East of England,region,2022-10-27,4912749,4726133,0,0
E12000006,East of England,region,2022-10-26,4912749,4726133,0,0
E12000006,East of England,region,2022-10-25,4913179,4726239,0,0
E12000006,East of England,region,2022-10-24,4913179,4726239,0,0
E12000006,East of England,region,2022-10-23,4913179,4726239,0,0
E12000006,East of England,region,2022-10-22,4913179,4726239,0,0
E12000006,East of England,region,2022-10-21,4913179,4726239,0,0
E12000006,East of England,region,2022-10-20,4913179,4726239,0,0
E12000006,East of England,region,2022-10-19,4913179,4726239,0,0
E12000006,East of England,region,2022-10-18,4913914,4726778,0,0
E12000006,East of England,region,2022-10-17,4913914,4726778,0,0
E12000006,East of England,region,2022-10-16,4913914,4726778,0,0
E12000006,East of England,region,2022-10-15,4913914,4726778,0,0
E12000006,East of England,region,2022-10-14,4913914,4726778,0,0
E12000006,East of England,region,2022-10-13,4913914,4726778,0,0
E12000006,East of England,region,2022-10-12,4913914,4726778,0,0
E12000006,East of England,region,2022-10-11,4914347,4727015,0,0
E12000006,East of England,region,2022-10-10,4914347,4727015,0,0
E12000006,East of England,region,2022-10-09,4914347,4727015,0,0
E12000006,East of England,region,2022-10-08,4914347,4727015,0,0
E12000006,East of England,region,2022-10-07,4914347,4727015,0,0
E12000006,East of England,region,2022-10-06,4914347,4727015,0,0
E12000006,East of England,region,2022-10-05,4914347,4727015,0,0
E12000006,East of England,region,2022-10-04,4915848,4728201,0,0
E12000006,East of England,region,2022-10-03,4915848,4728201,0,0
E12000006,East of England,region,2022-10-02,4915848,4728201,0,0
E12000006,East of England,region,2022-10-01,4915848,4728201,0,0
E12000006,East of England,region,2022-09-30,4915848,4728201,0,0
E12000006,East of England,region,2022-09-29,4915848,4728201,0,0
E12000006,East of England,region,2022-09-28,4915848,4728201,0,0
E12000006,East of England,region,2022-09-27,4917840,4729867,0,0
E12000006,East of England,region,2022-09-26,4917840,4729867,0,0
E12000006,East of England,region,2022-09-25,4917840,4729867,0,0
E12000006,East of England,region,2022-09-24,4917840,4729867,0,0
E12000006,East of England,region,2022-09-23,4917840,4729867,0,0
E12000006,East of England,region,2022-09-22,4917840,4729867,0,0
E12000006,East of England,region,2022-09-21,4917840,4729867,0,0
E12000006,East of England,region,2022-09-20,4919063,4730778,0,0
E12000006,East of England,region,2022-09-19,4919063,4730778,0,0
E12000006,East of England,region,2022-09-18,4919063,4730778,0,0
E12000006,East of England,region,2022-09-17,4919063,4730778,0,0
E12000006,East of England,region,2022-09-16,4919063,4730778,0,0
E12000006,East of England,region,2022-09-15,4919063,4730778,0,0
E12000006,East of England,region,2022-09-14,4919063,4730778,0,0
E12000006,East of England,region,2022-09-13,4920507,4731885,0,0
E12000006,East of England,region,2022-09-12,4920507,4731885,0,0
E12000006,East of England,region,2022-09-11,4920507,4731885,0,0
E12000006,East of England,region,2022-09-10,4920507,4731885,0,0
E12000006,East of England,region,2022-09-09,4920507,4731885,0,0
E12000006,East of England,region,2022-09-08,4920507,4731885,0,0
E12000006,East of England,region,2022-09-07,4920507,4731885,0,0
E12000006,East of England,region,2022-09-06,4921503,4732196,0,0
