areaCode,areaName,areaType,date,cumCasesByPublishDate
E12000002,North West,region,2021-12-12,1360063
E12000002,North West,region,2021-12-11,1355635
E12000002,North West,region,2021-12-10,1349631
E12000002,North West,region,2021-12-09,1344745
E12000002,North West,region,2021-12-08,1340679
E12000002,North West,region,2021-12-07,1335760
E12000002,North West,region,2021-12-06,1331093
E12000002,North West,region,2021-12-05,1326832
E12000002,North West,region,2021-12-04,1322940
E12000002,North West,region,2021-12-03,1318810
E12000002,North West,region,2021-12-02,1314002
E12000002,North West,region,2021-12-01,1309294
E12000002,North West,region,2021-11-30,1305587
E12000002,North West,region,2021-11-29,1302018
E12000002,North West,region,2021-11-28,1298587
E12000002,North West,region,2021-11-27,1294961
E12000002,North West,region,2021-11-26,1290908
E12000002,North West,region,2021-11-25,1286915
E12000002,North West,region,2021-11-24,1282180
E12000002,North West,region,2021-11-23,1278140
E12000002,North West,region,2021-11-22,1274301
E12000002,North West,region,2021-11-21,1270360
E12000002,North West,region,2021-11-20,1267129
E12000002,North West,region,2021-11-19,1263017
E12000002,North West,region,2021-11-18,1258743
E12000002,North West,region,2021-11-17,1254504
E12000002,North West,region,2021-11-16,1250104
E12000002,North West,region,2021-11-15,1246253
E12000002,North West,region,2021-11-14,1242912
E12000002,North West,region,2021-11-13,1239556
E12000002,North West,region,2021-11-12,1235821
E12000002,North West,region,2021-11-11,1232113
E12000002,North West,region,2021-11-10,1227732
E12000002,North West,region,2021-11-09,1223435
E12000002,North West,region,2021-11-08,1219910
E12000002,North West,region,2021-11-07,1216947
E12000002,North West,region,2021-11-06,1214131
E12000002,North West,region,2021-11-05,1210649
E12000002,North West,region,2021-11-04,1207048
E12000002,North West,region,2021-11-03,1203277
E12000002,North West,region,2021-11-02,1198703
E12000002,North West,region,2021-11-01,1195077
E12000002,North West,region,2021-10-31,1191151
E12000002,North West,region,2021-10-30,1187288
E12000002,North West,region,2021-10-29,1182764
E12000002,North West,region,2021-10-28,1177623
E12000002,North West,region,2021-10-27,1174025
E12000002,North West,region,2021-10-26,1169617
E12000002,North West,region,2021-10-25,1165712
E12000002,North West,region,2021-10-24,1161833
E12000002,North West,region,2021-10-23,1158055
E12000002,North West,region,2021-10-22,1153496
E12000002,North West,region,2021-10-21,1148407
E12000002,North West,region,2021-10-20,1143414
E12000002,North West,region,2021-10-19,1138005
E12000002,North West,region,2021-10-18,1133523
E12000002,North West,region,2021-10-17,1128996
E12000002,North West,region,2021-10-16,1124736
E12000002,North West,region,2021-10-15,1120121
E12000002,North West,region,2021-10-14,1114826
E12000002,North West,region,2021-10-13,1109504
E12000002,North West,region,2021-10-12,1104404
E12000002,North West,region,2021-10-11,1099346
E12000002,North West,region,2021-10-10,1095348
E12000002,North West,region,2021-10-09,1090982
E12000002,North West,region,2021-10-08,1086657
E12000002,North West,region,2021-10-07,1082150
E12000002,North West,region,2021-10-06,1077407
E12000002,North West,region,2021-10-05,1072085
E12000002,North West,region,2021-10-04,1068024
E12000002,North West,region,2021-10-03,1064408
E12000002,North West,region,2021-10-02,1061032
E12000002,North West,region,2021-10-01,1057105
E12000002,North West,region,2021-09-30,1052936
E12000002,North West,region,2021-09-29,1048731
E12000002,North West,region,2021-09-28,1044506
E12000002,North West,region,2021-09-27,1041079
E12000002,North West,region,2021-09-26,1037800
E12000002,North West,region,2021-09-25,1034248
E12000002,North West,region,2021-09-24,1030626
E12000002,North West,region,2021-09-23,1026661
E12000002,North West,region,2021-09-22,1022217
E12000002,North West,region,2021-09-21,1018136
E12000002,North West,region,2021-09-20,1014617
E12000002,North West,region,2021-09-19,1010915
E12000002,North West,region,2021-09-18,1007777
E12000002,North West,region,2021-09-17,1004065
E12000002,North West,region,2021-09-16,1000188
E12000002,North West,region,2021-09-15,996820
E12000002,North West,region,2021-09-14,993598
E12000002,North West,region,2021-09-13,990479
E12000002,North West,region,2021-09-12,987118
E12000002,North West,region,2021-09-11,984133
E12000002,North West,region,2021-09-10,980722
E12000002,North West,region,2021-09-09,976867
E12000002,North West,region,2021-09-08,972916
E12000002,North West,region,2021-09-07,968787
E12000002,North West,region,2021-09-06,964282
E12000002,North West,region,2021-09-05,960823
E12000002,North West,region,2021-09-04,957361
E12000002,North West,region,2021-09-03,953259
E12000002,North West,region,2021-09-02,948782
E12000002,North West,region,2021-09-01,944867
E12000002,North West,region,2021-08-31,941558
E12000002,North West,region,2021-08-30,938372
E12000002,North West,region,2021-08-29,935766
E12000002,North West,region,2021-08-28,932666
E12000002,North West,region,2021-08-27,929222
E12000002,North West,region,2021-08-26,925717
E12000002,North West,region,2021-08-25,921819
E12000002,North West,region,2021-08-24,918482
E12000002,North West,region,2021-08-23,915207
E12000002,North West,region,2021-08-22,912168
E12000002,North West,region,2021-08-21,909186
E12000002,North West,region,2021-08-20,906078
E12000002,North West,region,2021-08-19,902776
E12000002,North West,region,2021-08-18,899199
E12000002,North West,region,2021-08-17,895924
E12000002,North West,region,2021-08-16,893008
E12000002,North West,region,2021-08-15,889780
E12000002,North West,region,2021-08-14,887164
E12000002,North West,region,2021-08-13,883571
E12000002,North West,region,2021-08-12,879950
E12000002,North West,region,2021-08-11,876411
E12000002,North West,region,2021-08-10,873222
E12000002,North West,region,2021-08-09,870345
E12000002,North West,region,2021-08-08,867468
E12000002,North West,region,2021-08-07,864431
E12000002,North West,region,2021-08-06,861388
E12000002,North West,region,2021-08-05,857932
E12000002,North West,region,2021-08-04,854324
E12000002,North West,region,2021-08-03,851129
E12000002,North West,region,2021-08-02,848864
E12000002,North West,region,2021-08-01,846413
E12000002,North West,region,2021-07-31,843474
E12000002,North West,region,2021-07-30,840163
E12000002,North West,region,2021-07-29,836790
E12000002,North West,region,2021-07-28,833202
E12000002,North West,region,2021-07-27,830203
E12000002,North West,region,2021-07-26,827520
E12000002,North West,region,2021-07-25,824239
E12000002,North West,region,2021-07-24,820775
E12000002,North West,region,2021-07-23,817160
E12000002,North West,region,2021-07-22,812988
E12000002,North West,region,2021-07-21,807388
E12000002,North West,region,2021-07-20,802066
E12000002,North West,region,2021-07-19,797008
E12000002,North West,region,2021-07-18,791832
E12000002,North West,region,2021-07-17,784870
E12000002,North West,region,2021-07-16,777446
E12000002,North West,region,2021-07-15,770190
E12000002,North West,region,2021-07-14,763978
E12000002,North West,region,2021-07-13,757775
E12000002,North West,region,2021-07-12,752844
E12000002,North West,region,2021-07-11,748075
E12000002,North West,region,2021-07-10,743844
E12000002,North West,region,2021-07-09,739086
E12000002,North West,region,2021-07-08,732599
E12000002,North West,region,2021-07-07,727396
E12000002,North West,region,2021-07-06,722446
E12000002,North West,region,2021-07-05,718486
E12000002,North West,region,2021-07-04,714541
E12000002,North West,region,2021-07-03,710552
E12000002,North West,region,2021-07-02,706555
E12000002,North West,region,2021-07-01,701552
E12000002,North West,region,2021-06-30,697186
E12000002,North West,region,2021-06-29,692330
E12000002,North West,region,2021-06-28,688460
E12000002,North West,region,2021-06-27,684292
E12000002,North West,region,2021-06-26,681529
E12000002,North West,region,2021-06-25,677836
E12000002,North West,region,2021-06-24,674396
E12000002,North West,region,2021-06-23,671078
E12000002,North West,region,2021-06-22,667458
E12000002,North West,region,2021-06-21,664668
E12000002,North West,region,2021-06-20,662227
E12000002,North West,region,2021-06-19,660120
E12000002,North West,region,2021-06-18,657582
E12000002,North West,region,2021-06-17,654828
E12000002,North West,region,2021-06-16,651970
E12000002,North West,region,2021-06-15,649813
E12000002,North West,region,2021-06-14,647796
E12000002,North West,region,2021-06-13,645534
E12000002,North West,region,2021-06-12,643400
E12000002,North West,region,2021-06-11,641209
E12000002,North West,region,2021-06-10,638892
E12000002,North West,region,2021-06-09,636916
E12000002,North West,region,2021-06-08,634804
E12000002,North West,region,2021-06-07,632964
E12000002,North West,region,2021-06-06,631291
E12000002,North West,region,2021-06-05,629685
E12000002,North West,region,2021-06-04,627933
E12000002,North West,region,2021-06-03,626178
E12000002,North West,region,2021-06-02,624535
E12000002,North West,region,2021-06-01,623377
E12000002,North West,region,2021-05-31,622597
E12000002,North West,region,2021-05-30,621559
E12000002,North West,region,2021-05-29,620624
E12000002,North West,region,2021-05-28,619853
E12000002,North West,region,2021-05-27,618602
E12000002,North West,region,2021-05-26,617577
E12000002,North West,region,2021-05-25,616832
E12000002,North West,region,2021-05-24,616266
E12000002,North West,region,2021-05-23,615771
E12000002,North West,region,2021-05-22,615277
E12000002,North West,region,2021-05-21,614557
E12000002,North West,region,2021-05-20,614017
E12000002,North West,region,2021-05-19,613331
E12000002,North West,region,2021-05-18,612872
E12000002,North West,region,2021-05-17,612974
E12000002,North West,region,2021-05-16,612542
E12000002,North West,region,2021-05-15,612161
E12000002,North West,region,2021-05-14,611817
E12000002,North West,region,2021-05-13,611417
E12000002,North West,region,2021-05-12,610839
E12000002,North West,region,2021-05-11,610439
E12000002,North West,region,2021-05-10,610037
E12000002,North West,region,2021-05-09,609627
E12000002,North West,region,2021-05-08,609335
E12000002,North West,region,2021-05-07,609006
E12000002,North West,region,2021-05-06,608626
E12000002,North West,region,2021-05-05,608255
E12000002,North West,region,2021-05-04,607935
E12000002,North West,region,2021-05-03,607687
E12000002,North West,region,2021-05-02,607463
E12000002,North West,region,2021-05-01,607218
E12000002,North West,region,2021-04-30,606968
E12000002,North West,region,2021-04-29,606690
E12000002,North West,region,2021-04-28,606376
E12000002,North West,region,2021-04-27,606097
E12000002,North West,region,2021-04-26,605757
E12000002,North West,region,2021-04-25,605481
E12000002,North West,region,2021-04-24,605295
E12000002,North West,region,2021-04-23,605057
E12000002,North West,region,2021-04-22,604779
E12000002,North West,region,2021-04-21,604479
E12000002,North West,region,2021-04-20,604269
E12000002,North West,region,2021-04-19,603999
E12000002,North West,region,2021-04-18,603670
E12000002,North West,region,2021-04-17,603453
E12000002,North West,region,2021-04-16,603225
E12000002,North West,region,2021-04-15,602907
E12000002,North West,region,2021-04-14,602633
E12000002,North West,region,2021-04-13,602356
E12000002,North West,region,2021-04-12,602041
E12000002,North West,region,2021-04-11,601540
E12000002,North West,region,2021-04-10,601370
E12000002,North West,region,2021-04-09,601034
E12000002,North West,region,2021-04-08,601989
E12000002,North West,region,2021-04-07,601735
E12000002,North West,region,2021-04-06,601347
E12000002,North West,region,2021-04-05,601028
E12000002,North West,region,2021-04-04,600702
E12000002,North West,region,2021-04-03,600403
E12000002,North West,region,2021-04-02,599966
E12000002,North West,region,2021-04-01,599521
E12000002,North West,region,2021-03-31,598975
E12000002,North West,region,2021-03-30,598512
E12000002,North West,region,2021-03-29,597940
E12000002,North West,region,2021-03-28,597310
E12000002,North West,region,2021-03-27,596861
E12000002,North West,region,2021-03-26,596193
E12000002,North West,region,2021-03-25,595426
E12000002,North West,region,2021-03-24,594679
E12000002,North West,region,2021-03-23,594048
E12000002,North West,region,2021-03-22,593310
E12000002,North West,region,2021-03-21,592424
E12000002,North West,region,2021-03-20,591530
E12000002,North West,region,2021-03-19,590760
E12000002,North West,region,2021-03-18,590374
E12000002,North West,region,2021-03-17,589569
E12000002,North West,region,2021-03-16,588781
E12000002,North West,region,2021-03-15,588048
E12000002,North West,region,2021-03-14,587309
E12000002,North West,region,2021-03-13,586692
E12000002,North West,region,2021-03-12,586068
E12000002,North West,region,2021-03-11,585197
E12000002,North West,region,2021-03-10,584144
E12000002,North West,region,2021-03-09,583374
E12000002,North West,region,2021-03-08,582497
E12000002,North West,region,2021-03-07,581809
E12000002,North West,region,2021-03-06,581029
E12000002,North West,region,2021-03-05,580226
E12000002,North West,region,2021-03-04,579427
E12000002,North West,region,2021-03-03,578538
E12000002,North West,region,2021-03-02,577615
E12000002,North West,region,2021-03-01,576726
E12000002,North West,region,2021-02-28,575918
E12000002,North West,region,2021-02-27,575038
E12000002,North West,region,2021-02-26,573883
E12000002,North West,region,2021-02-25,572518
E12000002,North West,region,2021-02-24,571306
E12000002,North West,region,2021-02-23,569794
E12000002,North West,region,2021-02-22,568578
E12000002,North West,region,2021-02-21,566652
E12000002,North West,region,2021-02-20,565273
E12000002,North West,region,2021-02-19,563965
E12000002,North West,region,2021-02-18,562233
E12000002,North West,region,2021-02-17,560658
E12000002,North West,region,2021-02-16,558812
E12000002,North West,region,2021-02-15,557077
E12000002,North West,region,2021-02-14,555550
E12000002,North West,region,2021-02-13,553737
E12000002,North West,region,2021-02-12,551777
E12000002,North West,region,2021-02-11,550019
E12000002,North West,region,2021-02-10,547894
E12000002,North West,region,2021-02-09,546018
E12000002,North West,region,2021-02-08,544129
E12000002,North West,region,2021-02-07,542498
E12000002,North West,region,2021-02-06,539873
E12000002,North West,region,2021-02-05,537384
E12000002,North West,region,2021-02-04,534844
E12000002,North West,region,2021-02-03,531978
E12000002,North West,region,2021-02-02,529396
E12000002,North West,region,2021-02-01,527077
E12000002,North West,region,2021-01-31,524548
E12000002,North West,region,2021-01-30,521471
E12000002,North West,region,2021-01-29,518497
E12000002,North West,region,2021-01-28,514909
E12000002,North West,region,2021-01-27,511261
E12000002,North West,region,2021-01-26,507932
E12000002,North West,region,2021-01-25,504935
E12000002,North West,region,2021-01-24,502006
E12000002,North West,region,2021-01-23,498669
E12000002,North West,region,2021-01-22,494287
E12000002,North West,region,2021-01-21,489280
E12000002,North West,region,2021-01-20,484849
E12000002,North West,region,2021-01-19,479569
E12000002,North West,region,2021-01-18,475558
E12000002,North West,region,2021-01-17,470892
E12000002,North West,region,2021-01-16,466629
E12000002,North West,region,2021-01-15,461546
E12000002,North West,region,2021-01-14,455182
E12000002,North West,region,2021-01-13,448622
E12000002,North West,region,2021-01-12,442658
E12000002,North West,region,2021-01-11,436205
E12000002,North West,region,2021-01-10,430786
E12000002,North West,region,2021-01-09,423221
E12000002,North West,region,2021-01-08,416065
E12000002,North West,region,2021-01-07,408394
E12000002,North West,region,2021-01-06,401233
E12000002,North West,region,2021-01-05,395440
E12000002,North West,region,2021-01-04,390166
E12000002,North West,region,2021-01-03,383829
E12000002,North West,region,2021-01-02,377651
E12000002,North West,region,2021-01-01,373611
E12000002,North West,region,2020-12-31,368447
E12000002,North West,region,2020-12-30,363701
E12000002,North West,region,2020-12-29,360281
E12000002,North West,region,2020-12-28,356087
E12000002,North West,region,2020-12-27,353536
E12000002,North West,region,2020-12-26,351337
E12000002,North West,region,2020-12-25,349719
E12000002,North West,region,2020-12-24,347501
E12000002,North West,region,2020-12-23,344689
E12000002,North West,region,2020-12-22,341892
E12000002,North West,region,2020-12-21,339534
E12000002,North West,region,2020-12-20,337264
E12000002,North West,region,2020-12-19,335319
E12000002,North West,region,2020-12-18,333616
E12000002,North West,region,2020-12-17,332086
E12000002,North West,region,2020-12-16,330238
E12000002,North West,region,2020-12-15,328074
E12000002,North West,region,2020-12-14,326498
E12000002,North West,region,2020-12-13,325414
E12000002,North West,region,2020-12-12,323924
E12000002,North West,region,2020-12-11,322133
E12000002,North West,region,2020-12-10,320557
E12000002,North West,region,2020-12-09,319058
E12000002,North West,region,2020-12-08,317324
E12000002,North West,region,2020-12-07,316170
E12000002,North West,region,2020-12-06,315019
E12000002,North West,region,2020-12-05,313501
E12000002,North West,region,2020-12-04,311865
E12000002,North West,region,2020-12-03,310491
E12000002,North West,region,2020-12-02,309085
E12000002,North West,region,2020-12-01,307366
E12000002,North West,region,2020-11-30,305677
E12000002,North West,region,2020-11-29,304875
E12000002,North West,region,2020-11-28,303529
E12000002,North West,region,2020-11-27,301860
E12000002,North West,region,2020-11-26,300071
E12000002,North West,region,2020-11-25,298210
E12000002,North West,region,2020-11-24,296113
E12000002,North West,region,2020-11-23,294644
E12000002,North West,region,2020-11-22,293071
E12000002,North West,region,2020-11-21,291077
E12000002,North West,region,2020-11-20,288943
E12000002,North West,region,2020-11-19,286057
E12000002,North West,region,2020-11-18,283384
E12000002,North West,region,2020-11-17,280264
E12000002,North West,region,2020-11-16,277818
E12000002,North West,region,2020-11-15,273238
E12000002,North West,region,2020-11-14,270133
E12000002,North West,region,2020-11-13,266434
E12000002,North West,region,2020-11-12,262069
E12000002,North West,region,2020-11-11,256947
E12000002,North West,region,2020-11-10,253107
E12000002,North West,region,2020-11-09,249719
E12000002,North West,region,2020-11-08,246923
E12000002,North West,region,2020-11-07,243846
E12000002,North West,region,2020-11-06,239326
E12000002,North West,region,2020-11-05,235637
E12000002,North West,region,2020-11-04,231043
E12000002,North West,region,2020-11-03,226023
E12000002,North West,region,2020-11-02,222108
E12000002,North West,region,2020-11-01,218862
E12000002,North West,region,2020-10-31,214817
E12000002,North West,region,2020-10-30,210230
E12000002,North West,region,2020-10-29,205150
E12000002,North West,region,2020-10-28,200118
E12000002,North West,region,2020-10-27,195127
E12000002,North West,region,2020-10-26,189805
E12000002,North West,region,2020-10-25,185081
E12000002,North West,region,2020-10-24,180788
E12000002,North West,region,2020-10-23,176185
E12000002,North West,region,2020-10-22,172229
E12000002,North West,region,2020-10-21,167698
E12000002,North West,region,2020-10-20,162230
E12000002,North West,region,2020-10-19,157193
E12000002,North West,region,2020-10-18,151976
E12000002,North West,region,2020-10-17,147641
E12000002,North West,region,2020-10-16,143636
E12000002,North West,region,2020-10-15,140312
E12000002,North West,region,2020-10-14,136060
E12000002,North West,region,2020-10-13,132328
E12000002,North West,region,2020-10-12,127818
E12000002,North West,region,2020-10-11,123837
E12000002,North West,region,2020-10-10,120318
E12000002,North West,region,2020-10-09,116646
E12000002,North West,region,2020-10-08,114175
E12000002,North West,region,2020-10-07,109727
E12000002,North West,region,2020-10-06,106172
E12000002,North West,region,2020-10-05,101731
E12000002,North West,region,2020-10-04,98565
E12000002,North West,region,2020-10-03,91823
E12000002,North West,region,2020-10-02,88284
E12000002,North West,region,2020-10-01,86681
E12000002,North West,region,2020-09-30,84650
E12000002,North West,region,2020-09-29,82371
E12000002,North West,region,2020-09-28,80555
E12000002,North West,region,2020-09-27,79417
E12000002,North West,region,2020-09-26,77849
E12000002,North West,region,2020-09-25,76203
E12000002,North West,region,2020-09-24,73988
E12000002,North West,region,2020-09-23,72098
E12000002,North West,region,2020-09-22,70831
E12000002,North West,region,2020-09-21,69450
E12000002,North West,region,2020-09-20,68105
E12000002,North West,region,2020-09-19,67044
E12000002,North West,region,2020-09-18,65710
E12000002,North West,region,2020-09-17,64308
E12000002,North West,region,2020-09-16,63376
E12000002,North West,region,2020-09-15,62086
E12000002,North West,region,2020-09-14,61277
E12000002,North West,region,2020-09-13,60543
E12000002,North West,region,2020-09-12,59637
E12000002,North West,region,2020-09-11,58837
E12000002,North West,region,2020-09-10,57961
E12000002,North West,region,2020-09-09,57220
E12000002,North West,region,2020-09-08,56743
E12000002,North West,region,2020-09-07,56269
E12000002,North West,region,2020-09-06,55655
E12000002,North West,region,2020-09-05,54949
E12000002,North West,region,2020-09-04,54668
E12000002,North West,region,2020-09-03,54225
E12000002,North West,region,2020-09-02,53857
E12000002,North West,region,2020-09-01,53577
E12000002,North West,region,2020-08-31,53377
E12000002,North West,region,2020-08-30,53111
E12000002,North West,region,2020-08-29,52684
E12000002,North West,region,2020-08-28,52483
E12000002,North West,region,2020-08-27,52197
E12000002,North West,region,2020-08-26,51899
E12000002,North West,region,2020-08-25,51708
E12000002,North West,region,2020-08-24,51494
E12000002,North West,region,2020-08-23,51346
E12000002,North West,region,2020-08-22,51153
E12000002,North West,region,2020-08-21,50973
E12000002,North West,region,2020-08-20,50706
E12000002,North West,region,2020-08-19,50456
E12000002,North West,region,2020-08-18,50280
E12000002,North West,region,2020-08-17,50069
E12000002,North West,region,2020-08-16,49904
E12000002,North West,region,2020-08-15,49704
E12000002,North West,region,2020-08-14,49499
E12000002,North West,region,2020-08-13,48919
E12000002,North West,region,2020-08-12,48919
E12000002,North West,region,2020-08-11,48648
E12000002,North West,region,2020-08-10,48330
E12000002,North West,region,2020-08-09,48129
E12000002,North West,region,2020-08-08,47818
E12000002,North West,region,2020-08-07,47658
E12000002,North West,region,2020-08-06,47442
E12000002,North West,region,2020-08-05,47157
E12000002,North West,region,2020-08-04,46906
E12000002,North West,region,2020-08-03,46739
E12000002,North West,region,2020-08-02,46503
E12000002,North West,region,2020-08-01,46277
E12000002,North West,region,2020-07-31,46105
E12000002,North West,region,2020-07-30,45896
E12000002,North West,region,2020-07-29,45684
E12000002,North West,region,2020-07-28,45506
E12000002,North West,region,2020-07-27,45360
E12000002,North West,region,2020-07-26,45210
E12000002,North West,region,2020-07-25,45046
E12000002,North West,region,2020-07-24,44866
E12000002,North West,region,2020-07-23,44678
E12000002,North West,region,2020-07-22,44539
E12000002,North West,region,2020-07-21,44410
E12000002,North West,region,2020-07-20,44331
E12000002,North West,region,2020-07-19,44201
E12000002,North West,region,2020-07-18,44074
E12000002,North West,region,2020-07-17,43907
E12000002,North West,region,2020-07-16,43766
E12000002,North West,region,2020-07-15,43686
E12000002,North West,region,2020-07-14,43602
E12000002,North West,region,2020-07-13,43544
E12000002,North West,region,2020-07-12,43463
E12000002,North West,region,2020-07-11,43336
E12000002,North West,region,2020-07-10,43197
E12000002,North West,region,2020-07-09,43107
E12000002,North West,region,2020-07-08,43002
E12000002,North West,region,2020-07-07,42871
E12000002,North West,region,2020-07-06,42757
E12000002,North West,region,2020-07-05,42689
E12000002,North West,region,2020-07-04,42604
E12000002,North West,region,2020-07-03,42489
E12000002,North West,region,2020-07-02,42393
E12000002,North West,region,2020-07-01,42299
E12000002,North West,region,2020-06-30,27303
E12000002,North West,region,2020-06-29,27272
E12000002,North West,region,2020-06-28,27269
E12000002,North West,region,2020-06-27,27226
E12000002,North West,region,2020-06-26,27199
E12000002,North West,region,2020-06-25,27160
E12000002,North West,region,2020-06-24,27137
E12000002,North West,region,2020-06-23,27129
E12000002,North West,region,2020-06-22,27107
E12000002,North West,region,2020-06-21,27054
E12000002,North West,region,2020-06-20,27016
E12000002,North West,region,2020-06-19,26948
E12000002,North West,region,2020-06-18,26911
E12000002,North West,region,2020-06-17,26859
E12000002,North West,region,2020-06-16,26811
E12000002,North West,region,2020-06-15,26759
E12000002,North West,region,2020-06-14,26692
E12000002,North West,region,2020-06-13,26594
E12000002,North West,region,2020-06-12,26503
E12000002,North West,region,2020-06-11,26412
E12000002,North West,region,2020-06-10,26347
E12000002,North West,region,2020-06-09,26320
E12000002,North West,region,2020-06-08,26223
E12000002,North West,region,2020-06-07,26209
E12000002,North West,region,2020-06-06,26133
E12000002,North West,region,2020-06-05,26054
E12000002,North West,region,2020-06-04,25984
E12000002,North West,region,2020-06-03,25891
E12000002,North West,region,2020-06-02,25796
E12000002,North West,region,2020-06-01,25723
E12000002,North West,region,2020-05-31,25637
E12000002,North West,region,2020-05-30,25555
E12000002,North West,region,2020-05-29,25433
E12000002,North West,region,2020-05-28,25338
E12000002,North West,region,2020-05-27,25260
E12000002,North West,region,2020-05-26,25158
E12000002,North West,region,2020-05-25,25011
E12000002,North West,region,2020-05-24,24890
E12000002,North West,region,2020-05-23,24720
E12000002,North West,region,2020-05-22,24522
E12000002,North West,region,2020-05-21,24295
E12000002,North West,region,2020-05-20,24132
E12000002,North West,region,2020-05-19,23937
E12000002,North West,region,2020-05-18,23786
E12000002,North West,region,2020-05-17,23610
E12000002,North West,region,2020-05-16,23476
E12000002,North West,region,2020-05-15,23302
E12000002,North West,region,2020-05-14,23090
E12000002,North West,region,2020-05-13,22853
E12000002,North West,region,2020-05-12,22666
E12000002,North West,region,2020-05-11,22510
E12000002,North West,region,2020-05-10,22342
E12000002,North West,region,2020-05-09,22148
E12000002,North West,region,2020-05-08,21863
E12000002,North West,region,2020-05-07,21600
E12000002,North West,region,2020-05-06,21000
E12000002,North West,region,2020-05-05,20768
E12000002,North West,region,2020-05-04,20428
E12000002,North West,region,2020-05-03,20125
E12000002,North West,region,2020-05-02,19435
E12000002,North West,region,2020-05-01,18943
E12000002,North West,region,2020-04-30,18523
E12000002,North West,region,2020-04-29,18106
E12000002,North West,region,2020-04-28,17823
E12000002,North West,region,2020-04-27,17483
E12000002,North West,region,2020-04-26,17089
E12000002,North West,region,2020-04-25,16709
E12000002,North West,region,2020-04-24,16252
E12000002,North West,region,2020-04-23,15682
E12000002,North West,region,2020-04-22,15209
E12000002,North West,region,2020-04-21,14788
E12000002,North West,region,2020-04-20,14328
E12000002,North West,region,2020-04-19,13871
E12000002,North West,region,2020-04-18,13237
E12000002,North West,region,2020-04-17,12687
E12000003,Yorkshire and The Humber,region,2022-12-22,1962868
E12000003,Yorkshire and The Humber,region,2022-12-21,1959665
E12000003,Yorkshire and The Humber,region,2022-12-20,1959665
E12000003,Yorkshire and The Humber,region,2022-12-19,1959665
E12000003,Yorkshire and The Humber,region,2022-12-18,1959665
E12000003,Yorkshire and The Humber,region,2022-12-17,1959665
E12000003,Yorkshire and The Humber,region,2022-12-16,1959665
E12000003,Yorkshire and The Humber,region,2022-12-15,1959665
E12000003,Yorkshire and The Humber,region,2022-12-14,1957153
E12000003,Yorkshire and The Humber,region,2022-12-13,1957153
E12000003,Yorkshire and The Humber,region,2022-12-12,1957153
E12000003,Yorkshire and The Humber,region,2022-12-11,1957153
E12000003,Yorkshire and The Humber,region,2022-12-10,1957153
E12000003,Yorkshire and The Humber,region,2022-12-09,1957153
E12000003,Yorkshire and The Humber,region,2022-12-08,1957153
E12000003,Yorkshire and The Humber,region,2022-12-07,1955035
E12000003,Yorkshire and The Humber,region,2022-12-06,1955035
E12000003,Yorkshire and The Humber,region,2022-12-05,1955035
E12000003,Yorkshire and The Humber,region,2022-12-04,1955035
E12000003,Yorkshire and The Humber,region,2022-12-03,1955035
E12000003,Yorkshire and The Humber,region,2022-12-02,1955035
E12000003,Yorkshire and The Humber,region,2022-12-01,1955035
E12000003,Yorkshire and The Humber,region,2022-11-30,1953079
E12000003,Yorkshire and The Humber,region,2022-11-29,1953079
E12000003,Yorkshire and The Humber,region,2022-11-28,1953079
E12000003,Yorkshire and The Humber,region,2022-11-27,1953079
E12000003,Yorkshire and The Humber,region,2022-11-26,1953079
E12000003,Yorkshire and The Humber,region,2022-11-25,1953079
E12000003,Yorkshire and The Humber,region,2022-11-24,1953079
E12000003,Yorkshire and The Humber,region,2022-11-23,1951340
E12000003,Yorkshire and The Humber,region,2022-11-22,1951340
E12000003,Yorkshire and The Humber,region,2022-11-21,1951340
E12000003,Yorkshire and The Humber,region,2022-11-20,1951340
E12000003,Yorkshire and The Humber,region,2022-11-19,1951340
E12000003,Yorkshire and The Humber,region,2022-11-18,1951340
E12000003,Yorkshire and The Humber,region,2022-11-17,1951340
E12000003,Yorkshire and The Humber,region,2022-11-16,1949406
E12000003,Yorkshire and The Humber,region,2022-11-15,1949406
E12000003,Yorkshire and The Humber,region,2022-11-14,1949406
E12000003,Yorkshire and The Humber,region,2022-11-13,1949406
E12000003,Yorkshire and The Humber,region,2022-11-12,1949406
E12000003,Yorkshire and The Humber,region,2022-11-11,1949406
E12000003,Yorkshire and The Humber,region,2022-11-10,1949406
E12000003,Yorkshire and The Humber,region,2022-11-09,1947487
E12000003,Yorkshire and The Humber,region,2022-11-08,1947487
E12000003,Yorkshire and The Humber,region,2022-11-07,1947487
E12000003,Yorkshire and The Humber,region,2022-11-06,1947487
E12000003,Yorkshire and The Humber,region,2022-11-05,1947487
E12000003,Yorkshire and The Humber,region,2022-11-04,1947487
E12000003,Yorkshire and The Humber,region,2022-11-03,1947487
E12000003,Yorkshire and The Humber,region,2022-11-02,1944993
E12000003,Yorkshire and The Humber,region,2022-11-01,1944993
E12000003,Yorkshire and The Humber,region,2022-10-31,1944993
E12000003,Yorkshire and The Humber,region,2022-10-30,1944993
E12000003,Yorkshire and The Humber,region,2022-10-29,1944993
E12000003,Yorkshire and The Humber,region,2022-10-28,1944993
E12000003,Yorkshire and The Humber,region,2022-10-27,1944993
E12000003,Yorkshire and The Humber,region,2022-10-26,1941299
E12000003,Yorkshire and The Humber,region,2022-10-25,1941299
